EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,CITY,COUNTRY_CODE,SKED_SEQ_NO,MONTH,DAY,HOUR
2025/02/20,27625.0,A,WI,SUW,SUPERIOR,US,1,ALL,ALL,0800-DUSK
2025/02/20,27625.01,A,WI,9WI9,SUPERIOR,US,1,UNATNDD,,
2025/02/20,27627.1,A,WI,7P5,SURING,US,1,UNATNDD,,
2025/02/20,27627.14,U,WI,32WN,SURING,US,1,UNATNDD,,
2025/02/20,27628.28,H,WI,71WI,THEINSVILLE,US,1,UNATNDD,,
2025/02/20,27628.32,A,WI,97WI,THORP,US,1,UNATNDD,,
2025/02/20,27628.7,A,WI,40D,THREE LAKES,US,1,UNATNDD,,
2025/02/20,27631.0,A,WI,Y72,TOMAH,US,1,UNATNDD,,
2025/02/20,27631.02,H,WI,WS61,TOMAH,US,1,ALL,ALL,ALL
2025/02/20,27637.0,A,WI,4WI4,TOMAHAWK,US,1,UNATNDD,,
2025/02/20,27637.01,H,WI,WI04,TOMAHAWK,US,1,UNATNDD,,
2025/02/20,27637.1,A,WI,TKV,TOMAHAWK,US,1,ALL,ALL,ALL
2025/02/20,27640.0,A,WI,99WI,TWO RIVERS,US,1,DAWN TO DUSK,,
2025/02/20,27640.5,H,WI,WI06,TWO RIVERS,US,1,ALL,ALL,ALL
2025/02/20,27641.0,A,WI,WI03,UNION GROVE,US,1,UNATNDD,,
2025/02/20,27642.0,A,WI,WI46,VAN DYNE,US,1,UNATNDD,,
2025/02/20,27643.49,A,WI,WS62,VERONA,US,1,UNATNDD,,
2025/02/20,27643.7,A,WI,39WI,VIOLA,US,1,UNATNDD,,
2025/02/20,27643.8,A,WI,Y51,VIROQUA,US,1,UNATNDD,,
2025/02/20,27645.1,A,WI,7V3,WALWORTH,US,1,UNATNDD,,
2025/02/20,27645.11,H,WI,WS73,WALWORTH,US,1,UNATNDD,,
2025/02/20,27650.0,A,WI,3WN2,WASHBURN,US,1,UNATNDD,,
2025/02/20,27652.0,A,WI,2P2,WASHINGTON ISLAND,US,1,UNATNDD,,
2025/02/20,27654.2,A,WI,3WI2,WATERLOO,US,1,UNATNDD,,
2025/02/20,27654.3,A,WI,5WI3,WATERLOO,US,1,UNATNDD,,
2025/02/20,27659.0,A,WI,RYV,WATERTOWN,US,1,ALL,MON-FRI,0600-2000
2025/02/20,27659.0,A,WI,RYV,WATERTOWN,US,2,ALL,SAT-SUN,0700-2000
2025/02/20,27659.1,A,WI,66WI,WATERTOWN,US,1,UNATNDD,,
2025/02/20,27659.11,A,WI,WS74,WATERTOWN,US,1,UNATNDD,,
2025/02/20,27661.0,A,WI,UES,WAUKESHA,US,1,ALL,ALL,ALL
2025/02/20,27661.02,H,WI,6WI8,WAUKESHA,US,1,UNATNDD,,
2025/02/20,27663.0,A,WI,6P3,WAUNAKEE,US,1,UNATNDD,,
2025/02/20,27664.0,A,WI,PCZ,WAUPACA,US,1,ALL,MON-FRI,0800-1700
2025/02/20,27664.0,A,WI,PCZ,WAUPACA,US,2,SEP - MAY,ALL,0800-1700
2025/02/20,27664.01,H,WI,5WI7,WAUPACA,US,1,UNATNDD,,
2025/02/20,27664.02,A,WI,00WI,WAUPACA,US,1,ALL,ALL,ALL
2025/02/20,27666.2,A,WI,WI07,WAUPUN,US,1,ALL,ALL,0800-1700
2025/02/20,27666.21,H,WI,WS75,WAUPUN,US,1,ON CALL,,
2025/02/20,27667.0,A,WI,AUW,WAUSAU,US,3,ALL,ALL,0800-1700
2025/02/20,27667.01,A,WI,3WI4,WAUSAU,US,1,ALL,ALL,DAWN-DUSK
2025/02/20,27667.02,H,WI,WS65,WAUSAU,US,1,UNATNDD,,
2025/02/20,27667.03,A,WI,5WN8,WAUSAU,US,1,UNATNDD,,
2025/02/20,27667.1,A,WI,06WI,WAUSAUKEE,US,1,UINATNDD,,
2025/02/20,27672.0,A,WI,Y50,WAUTOMA,US,1,ALL,ALL,0700-1900
2025/02/20,27675.1,H,WI,2WI3,MILWAUKEE,US,1,ALL,ALL,ALL
2025/02/20,27677.0,A,WI,9WN2,WEBSTER,US,1,UNATNDD,,
2025/02/20,27677.01,A,WI,WS81,WEBSTER,US,1,ALL,ALL,ALL
2025/02/20,27677.02,A,WI,2WS2,WEBSTER,US,1,UNATNDD,,
2025/02/20,27682.0,A,WI,ETB,WEST BEND,US,1,ALL,ALL,0800-1800
2025/02/20,27687.0,H,WI,WI88,WESTON,US,1,UNATNDD,,
2025/02/20,27695.01,H,WI,79WI,WHITEHALL,US,1,ALL,ALL,ALL
2025/02/20,27696.0,A,WI,82WI,WHITELAW,US,1,ALL,ALL,0800-1700
2025/02/20,27698.0,A,WI,5Y3,WHITEWATER,US,1,APR-NOV,ALL,0800-SS
2025/02/20,27698.01,A,WI,3WI5,WHITEWATER,US,1,UNATNDD,,
2025/02/20,27704.0,A,WI,W23,WILD ROSE,US,1,UNATNDD,,
2025/02/20,27709.93,A,WI,9WN1,WINNECONNE,US,1,UNATNDD,,
2025/02/20,27710.0,A,WI,65WN,WIOTA,US,1,UNATNDD,,
2025/02/20,27711.0,A,WI,8WI0,WISCONSIN DELLS,US,1,UNATNDD,,
2025/02/20,27711.01,A,WI,JB01,WISCONSIN DELLS,US,1,UNATNDD,,
2025/02/20,27711.03,H,WI,WS07,WISCONSIN DELLS,US,1,IREG,,
2025/02/20,27712.1,A,WI,6WI1,WISCONSIN RAPIDS,US,1,UNATNDD,,
2025/02/20,27712.15,A,WI,WI13,WISCONSIN RAPIDS,US,1,UNATNDD,,
2025/02/20,27712.2,A,WI,ISW,WISCONSIN RAPIDS,US,1,ALL,ALL,0700-1700
2025/02/20,27724.4,H,WI,60WI,WOODRUFF,US,1,ALL,ALL,ALL
2025/02/20,27725.0,A,WI,45WI,WOODVILLE,US,1,UNATNDD,,
2025/02/20,27725.1,A,WI,54WI,WOODVILLE,US,1,UNATNDD,,
2025/02/20,27729.11,A,WI,WN39,WYOCENA,US,1,UNATNDD,,
2025/02/20,27729.12,A,WI,WS15,WYOCENA,US,1,UNATNDD,,
2025/02/20,27729.13,A,WI,7WI6,WYOCENA,US,1,UNATNDD,,
2025/02/20,27732.0,A,WY,AFO,AFTON,US,1,ALL,MON-FRI,0800-1700
2025/02/20,27732.01,A,WY,WY60,AFTON,US,1,UNATNDD,,
2025/02/20,27733.12,A,WY,46U,ALPINE,US,1,UNATNDD,,
2025/02/20,27738.0,A,WY,0WY1,BASIN,US,1,UNATNDD,,
2025/02/20,27741.0,A,WY,BPI,BIG PINEY,US,1,ALL,MON-FRI,0900-1600
2025/02/20,27741.01,H,WY,WY03,BIG PINEY,US,1,UNATNDD,,
2025/02/20,27741.41,A,WY,WY01,BILL,US,1,UNATNDD,,
2025/02/20,27747.0,A,WY,BYG,BUFFALO,US,1,ALL,MON-FRI,0800-1700
2025/02/20,27747.0,A,WY,BYG,BUFFALO,US,2,ALL,SAT,0800-1200
2025/02/20,27749.0,A,WY,12WY,BURLINGTON,US,1,UNATNDD,,
2025/02/20,27752.1,A,WY,HAD,CASPER,US,1,UNATNDD,,
2025/02/20,27752.11,H,WY,WY47,CASPER,US,1,UNATNDD,,
2025/02/20,27752.13,H,WY,WY57,CASPER,US,1,UNATNDD,,
2025/02/20,27752.14,A,WY,45WY,CASPER,US,1,UNATNDD,,
2025/02/20,27754.0,A,WY,CPR,CASPER,US,1,ALL,ALL,ALL
2025/02/20,27758.99,H,WY,WY50,CHEYENNE,US,1,ALL,ALL,0600-2200
2025/02/20,27759.0,A,WY,CYS,CHEYENNE,US,1,ALL,ALL,0600-2200
2025/02/20,27759.01,A,WY,WY05,CHEYENNE,US,1,UNATNDD,,
2025/02/20,27760.0,H,WY,FEW,CHEYENNE,US,1,ALL,ALL,0600-1700
2025/02/20,27761.0,A,WY,WY29,CHUGWATER,US,1,UNATNDD,,
2025/02/20,27765.0,A,WY,COD,CODY,US,2,ALL,ALL,0500-2200
2025/02/20,27765.01,H,WY,WY62,CODY,US,1,UNATNDD,,
2025/02/20,27765.02,A,WY,WY06,CODY,US,1,UNATNDD,,
2025/02/20,27765.04,A,WY,2WY8,CODY,US,1,UNATNDD,,
2025/02/20,27766.0,A,WY,U06,COKEVILLE,US,1,UNATNDD,,
2025/02/20,27766.05,A,WY,WY32,COKEVILLE,US,1,UNATNDD,,
2025/02/20,27768.0,A,WY,U68,COWLEY/LOVELL/BYRON,US,2,IRREG,,
2025/02/20,27769.0,A,WY,WY33,DANIEL,US,1,UNATNDD,,
2025/02/20,27769.3,A,WY,99WY,DAYTON,US,1,UNATNDD,,
2025/02/20,27771.0,A,WY,DWX,DIXON,US,1,UNATNDD,,
2025/02/20,27772.0,A,WY,WY07,DOUGLAS,US,1,UNATNDD,,
2025/02/20,27772.2,A,WY,WY66,DOUGLAS,US,1,ALL,ALL,ALL
2025/02/20,27772.3,A,WY,WY27,DOUGLAS,US,1,UNATNDD,,
2025/02/20,27772.5,A,WY,DGW,DOUGLAS,US,1,ALL,MON-FRI,0630-1700
2025/02/20,27772.5,A,WY,DGW,DOUGLAS,US,2,ALL,SAT-SUN,0800-1700
2025/02/20,27777.1,A,WY,DUB,DUBOIS,US,1,UNATNDD,,
2025/02/20,27777.11,A,WY,WY30,DUBOIS,US,1,UNATNDD,,
2025/02/20,27779.0,A,WY,WY09,DULL CENTER/SW CLARETON/,US,1,ALL,ALL,ALL
2025/02/20,27779.73,A,WY,WY11,ENCAMPMENT,US,1,UNATNDD,,
2025/02/20,27781.2,A,WY,32WY,ETNA,US,1,UNATNDD,,
2025/02/20,27781.3,A,WY,EVW,EVANSTON,US,1,ALL,ALL,0700-1900
2025/02/20,27781.31,H,WY,WY52,EVANSTON,US,1,ALL,ALL,ALL
2025/02/20,27786.0,A,WY,FBR,FORT BRIDGER,US,1,UNATNDD,,
2025/02/20,27788.7,A,WY,0WY0,FREEDOM,US,1,UNANTDD,,
2025/02/20,27789.0,A,WY,GCC,GILLETTE,US,1,ALL,ALL,0500-2400
2025/02/20,27789.01,H,WY,WY21,GILLETTE,US,1,ALL,ALL,ALL
2025/02/20,27789.1,A,WY,WY12,GILLETTE,US,1,UNATNDD,,
2025/02/20,27789.2,A,WY,WY13,GILLETTE,US,1,UNATNDD,,
2025/02/20,27789.3,A,WY,WY65,GILLETTE,US,1,UNATNDD,,
2025/02/20,27793.5,A,WY,76V,GLENDO,US,1,UNATNDD,,
2025/02/20,27801.1,A,WY,48U,GREEN RIVER,US,1,UNATNDD,,
2025/02/20,27804.0,A,WY,GEY,GREYBULL,US,2,UNATNDD,,
2025/02/20,27805.0,A,WY,GUR,GUERNSEY,US,1,APR-SEP,MON-FRI,1400-0500Z++
2025/02/20,27805.0,A,WY,GUR,GUERNSEY,US,2,OCT-MAR,MON-FRI,1500-0600Z++
2025/02/20,27806.0,A,WY,WY45,HILLSDALE,US,1,UNATNDD,,
2025/02/20,27807.0,A,WY,WY14,HULETT,US,1,UNATNDD,,
2025/02/20,27807.02,A,WY,11WY,HULETT,US,1,UNATNDD,,
2025/02/20,27807.1,A,WY,W43,HULETT,US,1,UNATNDD,,
2025/02/20,27813.0,A,WY,JAC,JACKSON,US,1,ALL,ALL,0700-2130
2025/02/20,27813.01,H,WY,WY20,JACKSON,US,1,ALL,MON-SAT,0800-1700
2025/02/20,27813.02,H,WY,98WY,JACKSON,US,1,UNATNDD,,
2025/02/20,27813.03,H,WY,97WY,JACKSON,US,1,ALL,ALL,DALGT
2025/02/20,27813.04,H,WY,23WY,JACKSON,US,1,ALL,ALL,ALL
2025/02/20,27813.07,H,WY,18WY,JACKSON,US,1,UNATNDD,,
2025/02/20,27813.1,A,WY,WY31,JACKSON,US,1,UNATNDD,,
2025/02/20,27813.47,H,WY,WY43,JACKSON,US,1,UNATNDD,,
2025/02/20,27816.13,A,WY,10WY,KAYCEE,US,1,UNATNDD,,
2025/02/20,27819.0,A,WY,EMM,KEMMERER,US,2,UNATNDD,,
2025/02/20,27819.01,H,WY,WY67,KEMMERER,US,1,UNATNDD,,
2025/02/20,27831.0,A,WY,LND,LANDER,US,1,ALL,ALL,0600-1600
2025/02/20,27833.19,A,WY,WY61,LARAMIE,US,1,JAN - DEC,MON-SUN,24
2025/02/20,27833.2,H,WY,WY40,LARAMIE,US,1,ALL,ALL,ALL
2025/02/20,27834.0,A,WY,LAR,LARAMIE,US,1,OCT - APR,ALL,0600-1900
2025/02/20,27834.0,A,WY,LAR,LARAMIE,US,2,MAY-SEPT,ALL,0600-2000
2025/02/20,27843.0,A,WY,LSK,LUSK,US,2,UNATNDD,,
2025/02/20,27843.5,A,WY,WY34,LYSITE,US,1,UNATNDD,,
2025/02/20,27846.0,A,WY,80V,MEDICINE BOW,US,1,UNATNDD,,
2025/02/20,27846.01,A,WY,WY16,MEDICINE BOW,US,1,UNATNDD,,
2025/02/20,27846.03,A,WY,WY17,MEDICINE BOW,US,1,UNATNDD,,
2025/02/20,27847.0,A,WY,WY42,MEETEETSE,US,1,ALL,ALL,DALGT
2025/02/20,27851.0,A,WY,WY18,MIDWEST,US,1,UNATNDD,,
2025/02/20,27854.0,A,WY,01WY,MOORCROFT,US,1,UNATNDD,,
2025/02/20,27856.0,A,WY,WY44,MULE CREEK JUNCTION,US,1,UNATNDD,,
2025/02/20,27858.0,A,WY,ECS,NEWCASTLE,US,1,ALL,MON-SAT,0800-1700
2025/02/20,27864.3,A,WY,82V,PINE BLUFFS,US,1,ALL,MON-FRI,0700-1600
2025/02/20,27867.0,A,WY,PNA,PINEDALE,US,1,MAY-SEPT,ALL,0800-1800
2025/02/20,27867.0,A,WY,PNA,PINEDALE,US,2,OCT.-APRIL,MON - FRI,0900 - 1800
2025/02/20,27867.02,H,WY,WY37,PINEDALE,US,1,UNATNDD,,
2025/02/20,27870.0,A,WY,POY,POWELL,US,3,ALL,MON-FRI,0700-1630
2025/02/20,27870.01,A,WY,WY15,POWELL,US,1,UNATNDD,,
2025/02/20,27870.1,A,WY,WY36,POWELL,US,1,UNATNDD,,
2025/02/20,27870.2,H,WY,WY04,POWELL,US,1,UNATNDD,,
2025/02/20,27873.0,A,WY,RWL,RAWLINS,US,1,ALL,MON-FRI,0700-1900
2025/02/20,27873.0,A,WY,RWL,RAWLINS,US,2,ALL,SAT-SUN,0700-1700
2025/02/20,27873.01,H,WY,WY68,RAWLINS,US,1,UNATNDD,,
2025/02/20,27876.0,A,WY,RIW,RIVERTON,US,1,ALL,MON-FRI,0700-1700
2025/02/20,27876.01,H,WY,WY24,RIVERTON,US,1,UNATNDD,,
2025/02/20,27876.02,H,WY,WY54,RIVERTON,US,1,UNATNDD,,
2025/02/20,27878.0,A,WY,RKS,ROCK SPRINGS,US,1,ALL,ALL,0400-2200
2025/02/20,27878.02,H,WY,WY49,ROCK SPRINGS,US,1,UNATNDD,,
2025/02/20,27879.2,A,WY,HSG,THERMOPOLIS,US,1,ALL,MON-FRI,0700-1600
2025/02/20,27880.5,A,WY,22WY,ROZET,US,1,UNATNDD,,
2025/02/20,27881.0,A,WY,SAA,SARATOGA,US,3,ALL,ALL,0800-1700
2025/02/20,27881.02,A,WY,96WY,SARATOGA,US,1,UNATNDD,,
2025/02/20,27881.11,A,WY,WY22,SAVAGETON,US,1,UNATNDD,,
2025/02/20,27882.0,A,WY,SHR,SHERIDAN,US,1,ALL,ALL,DALGT
2025/02/20,27882.02,H,WY,9WY0,SHERIDAN,US,1,UNATNDD,,
2025/02/20,27885.1,A,WY,49U,SHOSHONI,US,1,UNATNDD,,
2025/02/20,27893.11,A,WY,WY55,SUNDANCE,US,1,UNATNDD,,
2025/02/20,27895.1,A,WY,WY23,SUSSEX,US,1,UNATNDD,,
2025/02/20,27895.61,A,WY,WY38,TEN SLEEP,US,1,UNATNDD,,
2025/02/20,27895.62,A,WY,WY00,TEN SLEEP,US,1,UNATNDD,,
2025/02/20,27896.6,A,WY,WY39,THAYNE,US,1,UNATNDD,,
2025/02/20,27896.61,A,WY,WY64,THAYNE,US,1,UNATNDD,,
2025/02/20,27900.1,A,WY,TOR,TORRINGTON,US,1,ALL,ALL,0800-1700
2025/02/20,27900.13,H,WY,WY26,TORRINGTON,US,1,UNATNDD,,
2025/02/20,27900.2,A,WY,83V,UPTON,US,1,UNATNDD,,
2025/02/20,27902.0,A,WY,EAN,WHEATLAND,US,1,UNATNDD,,
2025/02/20,27902.02,A,WY,WY59,WHEATLAND,US,1,UNATNDD,,
2025/02/20,27902.1,A,WY,WY25,WHEATLAND,US,1,UNATNDD,,
2025/02/20,27905.0,A,WY,WRL,WORLAND,US,1,ALL,MON-FRI,0700-1600
2025/02/20,27905.1,H,WY,WY35,WORLAND,US,1,UNATNDD,,
2025/02/20,42288.51,A,ID,79ID,KOOSKIA,US,1,UNATNDD,,
2025/02/20,50009.0,A,AK,ADK,ADAK ISLAND,US,1,ALL,SAT-WED,0800-1600
2025/02/20,50016.1,A,AK,AKK,AKHIOK,US,1,UNATNDD,,
2025/02/20,50017.0,A,AK,Z13,AKIACHAK,US,1,UNATNDD,,
2025/02/20,50017.1,C,AK,KKI,AKIACHAK,US,1,UNATNDD,,
2025/02/20,50020.0,A,AK,AKI,AKIAK,US,1,UNATNDD,,
2025/02/20,50022.0,C,AK,KQA,AKUTAN,US,1,UNATNDD,,
2025/02/20,50022.1,A,AK,7AK,AKUTAN,US,2,ALL,ALL,0700-1900
2025/02/20,50024.1,A,AK,AUK,ALAKANUK,US,1,UNATNDD,,
2025/02/20,50027.51,A,AK,Z25,ALEKNAGIK,US,1,UNATNDD,,
2025/02/20,50027.52,C,AK,Z33,ALEKNAGIK,US,1,UNATNDD,,
2025/02/20,50027.53,A,AK,5A8,ALEKNAGIK,US,1,UNATNDD,,
2025/02/20,50027.6,A,AK,4AK7,ALEKNAGIK,US,1,UNATNDD,,
2025/02/20,50029.1,A,AK,6A8,ALLAKAKET,US,1,UNATNDD,,
2025/02/20,50029.61,A,AK,AFM,AMBLER,US,1,UNATNDD,,
2025/02/20,50031.0,A,AK,80A,AMERICAN CREEK,US,1,UNATNDD,,
2025/02/20,50031.5,C,AK,AK81,AMOOK BAY,US,1,MAR-NOV,ALL,ALL
2025/02/20,50032.0,A,AK,AKP,ANAKTUVUK PASS,US,1,ALL,ALL,ALL
2025/02/20,50033.01,H,AK,AK38,ANCHORAGE,US,1,ALL,ALL,ALL
2025/02/20,50033.02,A,AK,AA06,ANCHORAGE,US,1,UNATNDD,,
2025/02/20,50033.03,H,AK,AA04,ANCHORAGE,US,1,UNATNDD,,
2025/02/20,50033.1,H,AK,2OK,ANCHORAGE,US,1,ALL,MON-FRI,0730-1730
2025/02/20,50033.12,A,AK,AK36,POINT MACKENZIE,US,1,UNATNDD,,
2025/02/20,50033.2,H,AK,AK82,ANCHORAGE,US,1,ALL,MON-FRI,0800-1700
2025/02/20,50033.21,A,AK,64AK,POINT MACKENZIE,US,1,UNATNDD,,
2025/02/20,50033.4,A,AK,AK12,ANCHORAGE,US,1,UNATNDD,,
2025/02/20,50033.5,A,AK,A13,ANCHORAGE,US,1,UNATNDD,,
2025/02/20,50033.6,H,AK,AK37,POINT MACKENZIE,US,1,UNATNDD,,
2025/02/20,50034.0,A,AK,ANC,ANCHORAGE,US,1,ALL,ALL,ALL
2025/02/20,50035.0,A,AK,MRI,ANCHORAGE,US,1,ALL,MON-FRI,0730-1730
2025/02/20,50035.2,C,AK,A11,ANCHORAGE,US,1,UNATNDD,,
2025/02/20,50036.0,A,AK,EDF,ANCHORAGE,US,1,ALL,ALL,ALL
2025/02/20,50036.01,H,AK,AK91,ANCHORAGE,US,1,ALL,ALL,ALL
2025/02/20,50036.02,A,AK,6AK5,ANCHORAGE,US,1,UNATNDD,,
2025/02/20,50036.1,A,AK,9AK5,ANCHORAGE,US,1,UNATNDD,,
2025/02/20,50036.5,A,AK,FRN,FORT RICHARDSON (ANCHORAGE),US,1,ALL,0730-1730,MON-FRI EXCP HOLS
2025/02/20,50037.0,A,AK,LHD,ANCHORAGE,US,1,ALL,ALL,ALL
2025/02/20,50037.01,A,AK,2AK0,POINT MACKENZIE,US,1,UNATNDD,,
2025/02/20,50037.02,A,AK,0AK9,POINT MACKENZIE,US,1,UNATNDD,,
2025/02/20,50037.3,A,AK,AK00,ANCHOR POINT,US,1,UNATNDD,,
2025/02/20,50037.31,A,AK,00AK,ANCHOR POINT,US,1,UNATNDD,,
2025/02/20,50037.6,C,AK,AGN,ANGOON,US,1,UNATNDD,,
2025/02/20,50038.0,A,AK,ANI,ANIAK,US,1,1 MAY- 14 OCT,MON- FRI,0730L-1630L
2025/02/20,50038.0,A,AK,ANI,ANIAK,US,2,15 OCT- 30 APR,SUN-SAT,0730L-1630L
2025/02/20,50039.0,A,AK,ANN,ANNETTE,US,1,UNATNDD,,
2025/02/20,50039.01,C,AK,Z43,ANNETTE,US,1,UNATNDD,,
2025/02/20,50039.1,A,AK,ANV,ANVIK,US,1,UNATNDD,,
2025/02/20,50039.11,C,AK,K40,ANVIK,US,1,UNATNDD,,
2025/02/20,50039.8,A,AK,ARC,ARCTIC VILLAGE,US,1,UNATNDD,,
2025/02/20,50040.5,A,AK,AKA,ATKA,US,1,UNATNDD,,
2025/02/20,50044.0,A,AK,4A2,ATMAUTLUAK,US,1,UNATNDD,,
2025/02/20,50044.5,A,AK,ATK,ATQASUK,US,1,UNATNDD,,
2025/02/20,50046.0,A,AK,ATU,ATTU,US,1,ALL,ALL,ALL
2025/02/20,50053.0,C,AK,BNF,BARANOF,US,1,UNATNDD,,
2025/02/20,50054.3,A,AK,BRW,UTQIAGVIK,US,1,ALL,ALL,0600-2030
2025/02/20,50055.5,A,AK,BTI,BARTER ISLAND,US,1,SEP-MAY,ALL,0600-0000
2025/02/20,50055.5,A,AK,BTI,BARTER ISLAND,US,2,JUN-AUG,ALL,0600-0000
2025/02/20,50056.0,C,AK,BQV,BARTLETT COVE,US,1,UNATNDD,,
2025/02/20,50056.5,A,AK,Z47,BASIN CREEK,US,1,UNATNDD,,
2025/02/20,50057.0,A,AK,AK02,BEAR CREEK,US,1,UNATNDD,,
2025/02/20,50057.2,A,AK,Z48,BEAR CREEK,US,1,UNATNDD,,
2025/02/20,50057.4,A,AK,Z52,BEAR LAKE,US,1,UNATNDD,,
2025/02/20,50058.0,A,AK,WBQ,BEAVER,US,1,UNATNDD,,
2025/02/20,50059.9,C,AK,KBE,BELL ISLAND,US,1,SUMMER,ALL,DALGT
2025/02/20,50059.95,A,AK,BLG,BELUGA,US,1,ALL,ALL,ALL
2025/02/20,50060.1,C,AK,Z58,BETHEL,US,1,UNATNDD,,
2025/02/20,50060.2,C,AK,Z59,BETHEL,US,1,UNATNDD,,
2025/02/20,50061.1,A,AK,BET,BETHEL,US,1,MAY-OCT,MON-FRI,0700-2100
2025/02/20,50061.1,A,AK,BET,BETHEL,US,2,MAY-OCT,SAT-SUN,0700-2200
2025/02/20,50061.1,A,AK,BET,BETHEL,US,3,NOV-APR,MON-FRI,0500-2100
2025/02/20,50061.1,A,AK,BET,BETHEL,US,4,NOV-APR,SAT-SUN,0700-2100
2025/02/20,50062.0,A,AK,BTT,BETTLES,US,2,UNATNDD,,
2025/02/20,50068.5,A,AK,02AA,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.51,C,AK,AA01,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.52,C,AK,AA02,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.53,C,AK,86AK,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.54,C,AK,91AK,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.56,A,AK,20AK,BIG LAKE,US,1,UNATDD,,
2025/02/20,50068.57,A,AK,AK86,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.58,A,AK,08AK,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.59,A,AK,09AK,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.6,A,AK,BGQ,BIG LAKE,US,3,UNATNDD,,
2025/02/20,50068.61,H,AK,AK87,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.62,A,AK,AK95,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.63,A,AK,9AK7,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.64,A,AK,63AK,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.65,C,AK,D71,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.66,H,AK,68AK,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.67,C,AK,L95,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.68,H,AK,AA07,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.681,A,AK,95AK,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.69,C,AK,6A7,BIG LAKE,US,1,UNATNDD,,
2025/02/20,50068.7,A,AK,37AK,BIG MOUNTAIN,US,1,UNATNDD,,
2025/02/20,50068.78,A,AK,Z91,BIRCH CREEK,US,1,UNATNDD,,
2025/02/20,50069.0,A,AK,BCV,BIRCHWOOD,US,1,UNATNDD,,
2025/02/20,50070.0,A,AK,5BK,BLACK RAPIDS,US,1,UNATNDD,,
2025/02/20,50071.72,A,AK,AK97,BOSWELL BAY,US,1,UNATNDD,,
2025/02/20,50072.0,A,AK,BYA,BOUNDARY,US,1,UNATNDD,,
2025/02/20,50072.5,A,AK,KTS,BREVIG MISSION,US,1,UNATNDD,,
2025/02/20,50073.0,A,AK,AK98,BUCK CREEK,US,1,UNATNDD,,
2025/02/20,50073.1,A,AK,BVK,BUCKLAND,US,1,UNATNDD,,
2025/02/20,50075.1,A,AK,AK75,CANDLE,US,1,UNATNDD,,
2025/02/20,50078.0,A,AK,TTW,CANTWELL,US,1,UNATNDD,,
2025/02/20,50078.12,A,AK,15AK,CANTWELL,US,1,UNATNDD,,
2025/02/20,50080.6,H,AK,CDE,CAPE DECISION,US,1,UNATNDD,,
2025/02/20,50082.0,A,AK,LUR,CAPE LISBURNE,US,1,ALL,MON-FRI,0800-1700
2025/02/20,50084.0,A,AK,EHM,CAPE NEWENHAM,US,1,ALL,ALL,DALGT
2025/02/20,50086.0,C,AK,Z71,CAPE POLE,US,1,UNATNDD,,
2025/02/20,50088.0,A,AK,CZF,CAPE ROMANZOF,US,1,ALL,MON-FRI,1700-0200Z++
2025/02/20,50088.3,A,AK,26AK,CAPE SARICHEF,US,1,UNATNDD,,
2025/02/20,50088.53,H,AK,CSP,CAPE SPENCER,US,1,UNATNDD,,
2025/02/20,50090.0,A,AK,CEM,CENTRAL,US,1,UNATNDD,,
2025/02/20,50092.0,A,AK,CIK,CHALKYITSIK,US,1,UNATNDD,,
2025/02/20,50093.95,A,AK,5CD,CHANDALAR CAMP,US,1,UNATNDD,,
2025/02/20,50094.3,A,AK,WCR,CHANDALAR LAKE,US,1,UNATNDD,,
2025/02/20,50095.0,C,AK,05AA,CHATHAM,US,2,UNATNDD,,
2025/02/20,50095.12,A,AK,CFK,CHEFORNAK,US,1,UNATNDD,,
2025/02/20,50095.4,A,AK,AK13,CHENA HOT SPRINGS,US,1,UNATNDD,,
2025/02/20,50095.7,A,AK,C05,CHENEGA,US,1,UNATNDD,,
2025/02/20,50096.22,A,AK,VAK,CHEVAK,US,1,UNATNDD,,
2025/02/20,50096.9,A,AK,48AK,CHICKALOON,US,1,UNATNDD,,
2025/02/20,50097.0,A,AK,CKX,CHICKEN,US,1,UNATNDD,,
2025/02/20,50097.5,C,AK,Z78,CHIGNIK,US,1,UNATNDD,,
2025/02/20,50097.51,A,AK,KCL,CHIGNIK LAGOON,US,1,UNATNDD,,
2025/02/20,50097.53,A,AK,AJC,CHIGNIK,US,1,UNATNDD,,
