EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,CITY,COUNTRY_CODE,RWY_END_ID,ILS_LOC_ID,SYSTEM_TYPE_CODE,TAB_NAME,ILS_COMP_TYPE_CODE,REF_COL_NAME,REF_COL_SEQ_NO,REMARK
2025/02/20,24693.0,A,TX,SJT,SAN ANGELO,US,03,SJT,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,24693.0,A,TX,SJT,SAN ANGELO,US,03,SJT,LD,ILS,,GENERAL_REMARK,3,GS UNUSBL FOR COUPLED APCH BLW 2685 FT MSL.
2025/02/20,24704.0,A,TX,SKF,SAN ANTONIO,US,16,SKF,LS,ILS,,GENERAL_REMARK,1,NO-NOTAM MP: 0600-1430Z++ MON AND TUE.
2025/02/20,24704.0,A,TX,SKF,SAN ANTONIO,US,16,SKF,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IT.
2025/02/20,24704.0,A,TX,SKF,SAN ANTONIO,US,34,OSQ,LS,ILS,,GENERAL_REMARK,2,NO-NOTAM MP: 0600-1430Z++ MON AND TUE.
2025/02/20,24704.0,A,TX,SKF,SAN ANTONIO,US,34,OSQ,LS,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IT.
2025/02/20,24709.0,A,TX,SAT,SAN ANTONIO,US,04,SAT,LD,ILS,,GENERAL_REMARK,1,ILS UNMONITORED.
2025/02/20,24709.0,A,TX,SAT,SAN ANTONIO,US,04,SAT,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,24709.0,A,TX,SAT,SAN ANTONIO,US,13R,ANT,LD,ILS,,GENERAL_REMARK,1,DME ALSO SERVES RWY 31L.
2025/02/20,24709.0,A,TX,SAT,SAN ANTONIO,US,13R,ANT,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IIE
2025/02/20,24709.0,A,TX,SAT,SAN ANTONIO,US,31L,IZR,LD,ILS,,GENERAL_REMARK,2,DME ALSO SERVES RWY 13R.
2025/02/20,24709.0,A,TX,SAT,SAN ANTONIO,US,31L,IZR,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IE.
2025/02/20,24780.0,A,TX,GYI,SHERMAN/DENISON,US,18L,GYI,LS,ILS,,GENERAL_REMARK,1,LOC UNUSABLE BYD 25 DEGS RIGHT OF CRS.
2025/02/20,24780.0,A,TX,GYI,SHERMAN/DENISON,US,18L,GYI,LS,ILS,,GENERAL_REMARK,2,GS AUTOCOUPLED APPROACHES NA BLW 1900 FT MSL.
2025/02/20,24780.0,A,TX,GYI,SHERMAN/DENISON,US,18L,GYI,LS,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IT.
2025/02/20,24895.0,A,TX,TPL,TEMPLE,US,16,TPL,LD,ILS,,GENERAL_REMARK,1,"LOC UNUSABLE BYD 20 DEGS RIGHT OF CRS, FORT HOOD MOA."
2025/02/20,24895.0,A,TX,TPL,TEMPLE,US,16,TPL,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,24895.0,A,TX,TPL,TEMPLE,US,16,TPL,LD,ILS,,GENERAL_REMARK,3,ILS UNMONITORED.
2025/02/20,24947.0,A,TX,TYR,TYLER,US,04,TYR,LD,ILS,,GENERAL_REMARK,1,ILS UNMON WHEN ATCT CLSD.
2025/02/20,24947.0,A,TX,TYR,TYLER,US,04,TYR,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,24947.0,A,TX,TYR,TYLER,US,04,TYR,LD,ILS,,GENERAL_REMARK,3,DME UNUSBL BYD 20 DEG LEFT OF CRS.
2025/02/20,24949.0,A,TX,RND,UNIVERSAL CITY,US,15L,TRT,LG,ILS,,GENERAL_REMARK,1,NO-NOTAM MP:  0430-1230Z++ MON AND WED (1500/5+1).
2025/02/20,24949.0,A,TX,RND,UNIVERSAL CITY,US,15L,TRT,LG,ILS,,GENERAL_REMARK,2,GS CRITICAL AREAS UNPROTECTED.
2025/02/20,24949.0,A,TX,RND,UNIVERSAL CITY,US,15R,UNY,LG,ILS,,GENERAL_REMARK,1,NO-NOTAM MP: 0430-1230Z++ MON AND WED (1500/5+1).
2025/02/20,24949.0,A,TX,RND,UNIVERSAL CITY,US,33L,VQE,LG,ILS,,GENERAL_REMARK,1,COUPLED APCH UNUSBL BLO 953'.
2025/02/20,24949.0,A,TX,RND,UNIVERSAL CITY,US,33L,VQE,LG,ILS,,GENERAL_REMARK,2,NO-NOTAM MP: 0430-1230Z++ MON AND WED (1500/5+1).
2025/02/20,24949.0,A,TX,RND,UNIVERSAL CITY,US,33L,VQE,LG,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IT.
2025/02/20,24949.0,A,TX,RND,UNIVERSAL CITY,US,33R,RND,LS,ILS,,GENERAL_REMARK,1,NO-NOTAM MP: 0430-1230Z++ MON AND WED (1500/5+1).
2025/02/20,24971.0,A,TX,VCT,VICTORIA,US,13,VCT,LD,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLSD.
2025/02/20,24971.0,A,TX,VCT,VICTORIA,US,13,VCT,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,24971.0,A,TX,VCT,VICTORIA,US,13,VCT,LD,ILS_COMPONENT,LOC,DIST_DIR_SOURCE_CODE,1,3RD PARTY SURVEY.
2025/02/20,24971.0,A,TX,VCT,VICTORIA,US,13,VCT,LD,ILS_COMPONENT,LOC,LAT_LONG_SOURCE_CODE,1,3RD PARTY SURVEY.
2025/02/20,24976.0,A,TX,ACT,WACO,US,19,ACT,LD,ILS,,GENERAL_REMARK,1,ILS/DME UNMONITORED WHEN ATCT CLOSED.
2025/02/20,24976.0,A,TX,ACT,WACO,US,19,ACT,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,24980.0,A,TX,CNW,WACO,US,17L,CNW,LS,ILS,,GENERAL_REMARK,1,ILS UNMONITORED.
2025/02/20,25029.0,A,TX,SPS,WICHITA FALLS,US,15C,SHP,LG,ILS,,GENERAL_REMARK,1,ILS UNMNTRD 0200-1100Z++.
2025/02/20,25029.0,A,TX,SPS,WICHITA FALLS,US,15C,SHP,LG,ILS,,GENERAL_REMARK,2,ILS APCH NOT RADAR MNT WKEND AND HOL.
2025/02/20,25029.0,A,TX,SPS,WICHITA FALLS,US,15C,SHP,LG,ILS,,GENERAL_REMARK,3,MP 0500-1200Z++ DLY.
2025/02/20,25029.0,A,TX,SPS,WICHITA FALLS,US,15C,SHP,LG,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IT.
2025/02/20,25029.0,A,TX,SPS,WICHITA FALLS,US,33L,SPS,LD,ILS,,GENERAL_REMARK,3,ILS UNMNTRD 0200-1100Z++.
2025/02/20,25029.0,A,TX,SPS,WICHITA FALLS,US,33L,SPS,LD,ILS,,GENERAL_REMARK,4,ILS APCH NOT RADAR MNT WKEND AND HOL.
2025/02/20,25029.0,A,TX,SPS,WICHITA FALLS,US,33L,SPS,LD,ILS,,GENERAL_REMARK,5,"MP 0600-1100Z++ MON, TUE."
2025/02/20,25029.0,A,TX,SPS,WICHITA FALLS,US,33L,SPS,LD,ILS,,GENERAL_REMARK,6,ILS CLASSIFICATION CODE IE.
2025/02/20,25117.0,A,UT,CDC,CEDAR CITY,US,20,ECC,LS,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IE
2025/02/20,25186.0,A,UT,LGU,LOGAN,US,17,LGU,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,25186.0,A,UT,LGU,LOGAN,US,17,LGU,LD,ILS,,GENERAL_REMARK,2,LOC UNUSBL BYD 12 DEGS LEFT OF CRS.
2025/02/20,25186.0,A,UT,LGU,LOGAN,US,17,LGU,LD,ILS,,GENERAL_REMARK,3,ILS IS UNMONITORED.
2025/02/20,25232.0,A,UT,HIF,OGDEN,US,14,HIF,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE ID.
2025/02/20,25233.0,A,UT,OGD,OGDEN,US,03,OGD,LD,ILS,,GENERAL_REMARK,1,ILS/DME UNMON WHEN ATCT CLSD.
2025/02/20,25233.0,A,UT,OGD,OGDEN,US,03,OGD,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IT.
2025/02/20,25233.0,A,UT,OGD,OGDEN,US,03,OGD,LD,ILS,,GENERAL_REMARK,3,DME UNUSBL BYD 25 DEGS RIGHT OF CRS.
2025/02/20,25259.0,A,UT,PUC,PRICE,US,01,PUC,LD,ILS,,GENERAL_REMARK,1,ILS/DME UNMONITORED.
2025/02/20,25259.0,A,UT,PUC,PRICE,US,01,PUC,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IT.
2025/02/20,25269.0,A,UT,PVU,PROVO,US,13,PVU,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IT.
2025/02/20,25269.0,A,UT,PVU,PROVO,US,13,PVU,LD,ILS,,GENERAL_REMARK,4,ILS/DME UNMON WHEN ATCT CLSD.
2025/02/20,25269.0,A,UT,PVU,PROVO,US,13,PVU,LD,ILS,,GENERAL_REMARK,5,PVU LOC UNUSBL BYD 14.5 DME BLW 7900 FT.
2025/02/20,25282.02,A,UT,SGU,ST GEORGE,US,19,SGU,DD,ILS,,GENERAL_REMARK,1,LOC UNUSBL WI 0.7 NM FM THLD.
2025/02/20,25282.02,A,UT,SGU,ST GEORGE,US,19,SGU,DD,ILS,,GENERAL_REMARK,2,ILS MONITORED BY ZLA SOC 24-HRS DAILY.
2025/02/20,25289.0,A,UT,SLC,SALT LAKE CITY,US,16L,MOY,LD,ILS,,GENERAL_REMARK,1,DME ALSO SERVES ILS RWY 34R.
2025/02/20,25289.0,A,UT,SLC,SALT LAKE CITY,US,16R,UAT,LD,ILS,,GENERAL_REMARK,1,DME ALSO SERVES ILS RY 34L.
2025/02/20,25289.0,A,UT,SLC,SALT LAKE CITY,US,16R,UAT,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IIIE.
2025/02/20,25289.0,A,UT,SLC,SALT LAKE CITY,US,17,BNT,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IIE.
2025/02/20,25289.0,A,UT,SLC,SALT LAKE CITY,US,17,BNT,LD,ILS,,GENERAL_REMARK,2,DME ALSO SERVES ILS RWY 35.
2025/02/20,25289.0,A,UT,SLC,SALT LAKE CITY,US,17,BNT,LD,ILS,,GENERAL_REMARK,3,LOC UNUSBL 25 DEGS LEFT OF CRS.
2025/02/20,25289.0,A,UT,SLC,SALT LAKE CITY,US,34L,UUH,LD,ILS,,GENERAL_REMARK,1,DME ALSO SERVES ILS RY 16R.
2025/02/20,25289.0,A,UT,SLC,SALT LAKE CITY,US,34L,UUH,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IIIE
2025/02/20,25289.0,A,UT,SLC,SALT LAKE CITY,US,34R,SLC,LD,ILS,,GENERAL_REMARK,1,DME ALSO SERVES ILS RWY 16L.
2025/02/20,25289.0,A,UT,SLC,SALT LAKE CITY,US,34R,SLC,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IIIE.
2025/02/20,25289.0,A,UT,SLC,SALT LAKE CITY,US,35,UTJ,DD,ILS,,GENERAL_REMARK,2,DME ALSO SERVES ILS RWY 17
2025/02/20,25313.01,A,UT,TVY,TOOELE,US,17,TVY,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IT
2025/02/20,25348.0,A,VT,MPV,BARRE/MONTPELIER,US,17,MPV,LD,ILS,,GENERAL_REMARK,2,DME UNMONITORED.
2025/02/20,25348.0,A,VT,MPV,BARRE/MONTPELIER,US,17,MPV,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IA.
2025/02/20,25348.0,A,VT,MPV,BARRE/MONTPELIER,US,17,MPV,LD,ILS,,GENERAL_REMARK,4,LOCALIZER UNUSBL BYD 28 DEGS RIGHT OF CRS.
2025/02/20,25385.0,A,VT,BTV,BURLINGTON,US,15,BTV,LD,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLSD.
2025/02/20,25385.0,A,VT,BTV,BURLINGTON,US,15,BTV,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IB.
2025/02/20,25385.0,A,VT,BTV,BURLINGTON,US,15,BTV,LD,ILS,,GENERAL_REMARK,3,LOC UNUSBL BYD 28 DEGS RIGHT OF CRS.
2025/02/20,25385.0,A,VT,BTV,BURLINGTON,US,33,VOE,LD,ILS,,GENERAL_REMARK,1,"LOC UNUSABLE BYD 10 NM BLO 2,700 FT"
2025/02/20,25385.0,A,VT,BTV,BURLINGTON,US,33,VOE,LD,ILS,,GENERAL_REMARK,2,"LOC UNUSABLE BYD 13 NM BLO 4,700 FT"
2025/02/20,25385.0,A,VT,BTV,BURLINGTON,US,33,VOE,LD,ILS,,GENERAL_REMARK,3,ILS UNMONITORED WHEN ATCT CLSD.
2025/02/20,25385.0,A,VT,BTV,BURLINGTON,US,33,VOE,LD,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IA.
2025/02/20,25526.0,A,VT,RUT,RUTLAND,US,19,RUT,LD,ILS,,GENERAL_REMARK,3,GS UNUSBL BYD 4.00 DEGS RIGHT OF CRS.
2025/02/20,25526.0,A,VT,RUT,RUTLAND,US,19,RUT,LD,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IA.
2025/02/20,25550.0,A,VT,VSF,SPRINGFIELD,US,05,VSF,LE,ILS,,GENERAL_REMARK,1,LOC/DME UNMONITORED.
2025/02/20,25550.0,A,VT,VSF,SPRINGFIELD,US,05,VSF,LE,ILS,,GENERAL_REMARK,2,DME UNUSBL BYD 11 NM BLW 3500 FT; BYD 20 DEG R OF CRS.
2025/02/20,25550.0,A,VT,VSF,SPRINGFIELD,US,05,VSF,LE,ILS_COMPONENT,LOC,LAT_LONG_SOURCE_CODE,1,3RD PARTY.
2025/02/20,25600.0,A,VA,VJI,ABINGDON,US,24,VJI,LE,ILS,,GENERAL_REMARK,1,LOC UNMON WHEN ARPT UNATNDD.
2025/02/20,25600.0,A,VA,VJI,ABINGDON,US,24,VJI,LE,ILS,,GENERAL_REMARK,4,LOC UNUSBL WITHIN 2.9 NM DME; BYD 2.9 NM DME ABV 4000 FT; BYD 3.9 NM DME ABV 6500 FT.
2025/02/20,25644.0,A,VA,BCB,BLACKSBURG,US,13,BCB,LE,ILS,,GENERAL_REMARK,1,LOC/DME UNMON WHEN ARPT UNATNDD.
2025/02/20,25666.0,A,VA,CHO,CHARLOTTESVILLE,US,03,CHO,LD,ILS,,GENERAL_REMARK,1,LOC/GS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,25666.0,A,VA,CHO,CHARLOTTESVILLE,US,03,CHO,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IA.
2025/02/20,25725.0,A,VA,DAN,DANVILLE,US,02,DAN,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,25735.0,A,VA,PSK,DUBLIN,US,06,PSK,LS,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IA
2025/02/20,25735.0,A,VA,PSK,DUBLIN,US,06,PSK,LS,ILS,,GENERAL_REMARK,4,ILS UNMON WHEN FBO CLSD.
2025/02/20,25735.0,A,VA,PSK,DUBLIN,US,06,PSK,LS,ILS,,GENERAL_REMARK,5,GS AUTOCPD APCH NA BLW 2500 FT.
2025/02/20,25744.0,A,VA,EMV,EMPORIA,US,34,EMV,LE,ILS,,GENERAL_REMARK,1,DME UNUSBL BYD 25 DEGS R OF CRS.
2025/02/20,25775.01,A,VA,DAA,FORT BELVOIR,US,32,DAA,LD,ILS,,GENERAL_REMARK,2,ILS UNMON 2100-0500 WKDAY - 1500-0700 WKEND/HOL.
2025/02/20,25775.01,A,VA,DAA,FORT BELVOIR,US,32,DAA,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IA.
2025/02/20,25783.12,A,VA,RMN,STAFFORD,US,33,RMN,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,25815.0,A,VA,LFI,HAMPTON,US,08,LFI,LS,ILS,,GENERAL_REMARK,3,NO-NOTAM MPS UNSKED; FOR SYS DOWNTIMES COORD THRU 1 OSS/OSA
2025/02/20,25815.0,A,VA,LFI,HAMPTON,US,26,ABM,LG,ILS,,GENERAL_REMARK,1,NO NOTAM MPS UNSKED; FOR SYS DOWNTIMES COORD THRU 1 OSS/OSA.
2025/02/20,25815.0,A,VA,LFI,HAMPTON,US,26,ABM,LG,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IB.
2025/02/20,25830.0,A,VA,HSP,HOT SPRINGS,US,25,HSP,LS,ILS,,GENERAL_REMARK,2,ILS UNMON WHEN FBO CLSD.
2025/02/20,25830.0,A,VA,HSP,HOT SPRINGS,US,25,HSP,LS,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IT.
2025/02/20,25847.1,A,VA,JYO,LEESBURG,US,17,JYO,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,25863.0,A,VA,LYH,LYNCHBURG,US,04,LYH,LS,ILS,,GENERAL_REMARK,1,ILS MON 24 HR AT AOCC.
2025/02/20,25863.0,A,VA,LYH,LYNCHBURG,US,04,LYH,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,25873.1,A,VA,MKJ,MARION/WYTHEVILLE,US,26,MKJ,LE,ILS,,GENERAL_REMARK,1,LOC UNMON WHEN ARPT UNATNDD.
2025/02/20,25873.1,A,VA,MKJ,MARION/WYTHEVILLE,US,26,MKJ,LE,ILS,,GENERAL_REMARK,2,LOC UNUSBL BYD 15 DEGS LEFT & RIGHT OF CRS.
2025/02/20,25876.1,A,VA,MTV,MARTINSVILLE,US,31,UVM,LE,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLSD.
2025/02/20,25897.0,A,VA,PHF,NEWPORT NEWS,US,07,PHF,LD,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLSD.
2025/02/20,25897.0,A,VA,PHF,NEWPORT NEWS,US,07,PHF,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE ID.
2025/02/20,25897.0,A,VA,PHF,NEWPORT NEWS,US,20,FJQ,LE,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLSD.
2025/02/20,25897.0,A,VA,PHF,NEWPORT NEWS,US,25,DHY,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,25903.0,A,VA,NGU,NORFOLK,US,10,NGU,LD,ILS,,GENERAL_REMARK,1,NO NOTAM MP WED 1230-1630Z++ .
2025/02/20,25903.0,A,VA,NGU,NORFOLK,US,10,NGU,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IC.
2025/02/20,25905.0,A,VA,ORF,NORFOLK,US,05,ORF,LD,ILS,,GENERAL_REMARK,1,GS UNUSBL FOR COUPLED APCH BLW 1180 FT MSL.
2025/02/20,25905.0,A,VA,ORF,NORFOLK,US,05,ORF,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IB.
2025/02/20,25905.0,A,VA,ORF,NORFOLK,US,23,JZQ,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IA
2025/02/20,25905.1,A,VA,PVG,NORFOLK,US,10,PVG,LD,ILS,,GENERAL_REMARK,1,AUTOPILOT CPD APCHS NA BLW 800 FT MSL.
2025/02/20,25905.1,A,VA,PVG,NORFOLK,US,10,PVG,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IB.
2025/02/20,25905.1,A,VA,PVG,NORFOLK,US,10,PVG,LD,ILS,,GENERAL_REMARK,3,ILS UNMONITORED.
2025/02/20,25906.2,A,VA,CPK,NORFOLK,US,05,EYK,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IA.
2025/02/20,25936.0,A,VA,PTB,PETERSBURG,US,05,JLS,LE,ILS,,GENERAL_REMARK,1,LOC UNMON WHEN ARPT UNATNDD.
2025/02/20,25959.0,A,VA,NYG,QUANTICO,US,02,NYG,LD,ILS,,GENERAL_REMARK,1,LOC UNUSBL WI 0.5 NM.
2025/02/20,25959.0,A,VA,NYG,QUANTICO,US,02,NYG,LD,ILS,,GENERAL_REMARK,2,LOC UNUSBL BYD 20 DEGS LEFT AND RIGHT OF CRS.
2025/02/20,25973.35,A,VA,OFP,RICHMOND/ASHLAND,US,16,OFP,LE,ILS,,GENERAL_REMARK,1,LOC UNMON WHEN ARPT UNATNDD.
2025/02/20,25974.0,A,VA,FCI,RICHMOND,US,33,CFU,LD,ILS,,GENERAL_REMARK,1,LOC/DME UNMON WHEN ARPT UNATNDD.
2025/02/20,25974.0,A,VA,FCI,RICHMOND,US,33,CFU,LD,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IA.
2025/02/20,25977.0,A,VA,RIC,RICHMOND,US,02,EZD,LG,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IT.
2025/02/20,25977.0,A,VA,RIC,RICHMOND,US,02,EZD,LG,ILS,,GENERAL_REMARK,2,AUTOPILOT CPD APCH NA BLW 760 FT MSL.
2025/02/20,25977.0,A,VA,RIC,RICHMOND,US,16,RGJ,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IA.
2025/02/20,25977.0,A,VA,RIC,RICHMOND,US,34,BNE,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IIIE
2025/02/20,25986.0,A,VA,ROA,ROANOKE,US,06,SZK,DD,ILS,,GENERAL_REMARK,2,GS AIMED PARL TO LOC CRS.
2025/02/20,25986.0,A,VA,ROA,ROANOKE,US,06,SZK,DD,ILS,,GENERAL_REMARK,7,DME UNUSBL BYD 30 DEGS L OF CRS. 
2025/02/20,25986.0,A,VA,ROA,ROANOKE,US,06,SZK,DD,ILS,,GENERAL_REMARK,8,LOC UNUSBL WI 0.6 NM.
2025/02/20,25986.0,A,VA,ROA,ROANOKE,US,06,SZK,DD,ILS,,GENERAL_REMARK,9,ILS UNUSBL BLW 1475 FT.
2025/02/20,25986.0,A,VA,ROA,ROANOKE,US,34,ROA,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IB.
2025/02/20,26014.01,A,VA,AVC,SOUTH HILL,US,01,AVC,LE,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ARPT UNATNDD.
2025/02/20,26022.1,A,VA,SHD,STAUNTON/WAYNESBORO/HARRISONBURG,US,05,SHD,LS,ILS,,GENERAL_REMARK,1,AUTOPILOT CPD APCH NA BLW 1600 FT MSL.
2025/02/20,26022.1,A,VA,SHD,STAUNTON/WAYNESBORO/HARRISONBURG,US,05,SHD,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IT.
2025/02/20,26022.1,A,VA,SHD,STAUNTON/WAYNESBORO/HARRISONBURG,US,05,SHD,LS,ILS,,GENERAL_REMARK,3,ILS UNMON WHEN FBO CLSD.
2025/02/20,26049.2,A,VA,HWY,WARRENTON,US,15,HWY,LE,ILS,,GENERAL_REMARK,1,LOC UNUSBL BYD 20 DEGS LEFT OF CRS.
2025/02/20,26070.0,A,VA,OKV,WINCHESTER,US,32,TZX,LD,ILS,,GENERAL_REMARK,1,LOC/DME UNMON.
2025/02/20,26070.0,A,VA,OKV,WINCHESTER,US,32,TZX,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IA.
2025/02/20,26070.0,A,VA,OKV,WINCHESTER,US,32,TZX,LD,ILS_COMPONENT,LOC,LAT_LONG_SOURCE_CODE,1,3RD PARTY.
2025/02/20,26075.3,A,VA,LNP,WISE,US,24,OWN,LD,ILS,,GENERAL_REMARK,1,LOC/DME UNMON WHEN ARPT UNATNDD.
2025/02/20,26099.0,A,WA,AWO,ARLINGTON,US,34,AWO,LC,ILS,,GENERAL_REMARK,1,LOC UNMON CONT.
2025/02/20,26109.0,A,WA,BLI,BELLINGHAM,US,16,BLI,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IA.
2025/02/20,26109.0,A,WA,BLI,BELLINGHAM,US,16,BLI,LD,ILS,,GENERAL_REMARK,2,ILS DME UNUSABLE BEYOND 30 DEG LEFT OF COURSE.
2025/02/20,26120.0,A,WA,PWT,BREMERTON,US,20,PWT,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IA.
2025/02/20,26120.0,A,WA,PWT,BREMERTON,US,20,PWT,LS,ILS,,GENERAL_REMARK,2,ILS UNMONITORED.
2025/02/20,26210.0,A,WA,PAE,EVERETT,US,16R,PAE,LS,ILS,,CATEGORY,1,SPECIAL AUTHORIZATION:  CATEGORY I ILS EVALUATED TO CATEGORY II STANDARDS.  MUST MEET CATEGORY II TOLERANCES TO MAINTAIN SA CAT II SIAP. 
2025/02/20,26210.0,A,WA,PAE,EVERETT,US,16R,PAE,LS,ILS,,GENERAL_REMARK,1,LOC/GS UNMON 2100-0700.
2025/02/20,26210.0,A,WA,PAE,EVERETT,US,16R,PAE,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IIE.
2025/02/20,26210.0,A,WA,PAE,EVERETT,US,16R,PAE,LS,ILS,,GENERAL_REMARK,3,LOC UNUSBL BYD 15 DEG LFT OF CRS.
2025/02/20,26216.0,A,WA,GRF,FORT LEWIS/TACOMA,US,15,GRF,LD,ILS,,GENERAL_REMARK,1,ILS - NO NOTAM MP 1300-1500Z++ FRI.
2025/02/20,26236.0,A,WA,HQM,HOQUIAM,US,24,HQM,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IT.
2025/02/20,26307.0,A,WA,MWH,MOSES LAKE,US,32R,MWH,LS,ILS,,GENERAL_REMARK,1,ILS & COMLO UNMONTRD WHEN ATCT CLSD.
2025/02/20,26307.0,A,WA,MWH,MOSES LAKE,US,32R,MWH,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IB.
2025/02/20,26323.0,A,WA,NUW,OAK HARBOR,US,14,NUW,LD,ILS,,GENERAL_REMARK,1,GS UNUSBL BYD 3 DEG WEST OF CRS AND 5 DEG EAST OF CRS DUE TO LACK OF DEFINED GLIDE PATH AND CLNC ABV PATH.
2025/02/20,26327.0,A,WA,OLM,OLYMPIA,US,17,OLM,LS,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,26327.0,A,WA,OLM,OLYMPIA,US,17,OLM,LS,ILS,,GENERAL_REMARK,2,LOC UNUSBL BYD 25 DEG RGT OF CRS.
2025/02/20,26327.0,A,WA,OLM,OLYMPIA,US,17,OLM,LS,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IB.
2025/02/20,26345.0,A,WA,PSC,PASCO,US,21R,PSC,LD,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,26345.0,A,WA,PSC,PASCO,US,21R,PSC,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,26357.0,A,WA,CLM,PORT ANGELES,US,09,CLM,LD,ILS,,GENERAL_REMARK,1,NDB/LOM UNUSBL 100-235 BYD 12 NM.
