EFF_DATE,ASOS_AWOS_ID,ASOS_AWOS_TYPE,STATE_CODE,CITY,COUNTRY_CODE,COMMISSIONED_DATE,NAVAID_FLAG,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMAL,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIMAL,ELEV,SURVEY_METHOD_CODE,PHONE_NO,SECOND_PHONE_NO,SITE_NO,SITE_TYPE_CODE,REMARK
2025/03/20,ONL,AWOS-3,NE,O'NEILL,US,1991/03/28,N,42.0,28.0,9.7,N,42.46936111,98.0,41.0,16.0,W,-98.68777777,2033.7,,402-336-4834,,12856.0,A,
2025/03/20,ONM,AWOS-3,NM,SOCORRO,US,,N,34.0,1.0,20.9,N,34.02247222,106.0,54.0,11.3,W,-106.90313888,4875.2,S,575-838-3993,,14739.0,A,
2025/03/20,ONO,ASOS,OR,ONTARIO,US,1997/04/28,N,44.0,1.0,14.0,N,44.02055555,117.0,0.0,49.0,W,-117.01361111,,,541-889-7388,,19554.0,A,
2025/03/20,ONP,AWOS-3,OR,NEWPORT,US,1988/04/06,N,44.0,34.0,49.0,N,44.58027777,124.0,3.0,29.0,W,-124.05805555,,,541-867-4175,,19538.0,A,
2025/03/20,ONT,ASOS,CA,ONTARIO,US,,N,34.0,3.0,21.6,N,34.056,117.0,36.0,4.3,W,-117.60119444,944.0,,909-937-2186,,1986.0,A,
2025/03/20,ONX,AWOS-3,NC,CURRITUCK,US,,N,36.0,23.0,54.6534,N,36.39851483,76.0,0.0,51.8773,W,-76.01441036,15.2,S,252-453-8939,,16650.0,A,
2025/03/20,ONZ,AWOS-3,MI,DETROIT/GROSSE ILE,US,1995/11/07,N,42.0,5.0,56.681,N,42.09907805,83.0,9.0,41.256,W,-83.16146,590.5,E,734-692-9686,,9746.0,A,
2025/03/20,OOA,AWOS-3,IA,OSKALOOSA,US,,N,41.0,13.0,38.296,N,41.22730444,92.0,29.0,30.919,W,-92.49192194,838.0,,641-933-4312,,6255.1,A,
2025/03/20,OOH,AWOS-3,AK,HOONAH,US,,N,,,,,,,,,,,,,907-945-3687,,50321.0,C,
2025/03/20,OOK,AWOS-3P,AK,TOKSOOK BAY,US,,N,60.0,32.0,12.3205,N,60.53675569,165.0,5.0,19.2103,W,-165.08866952,47.8,S,907-427-7004,,50766.4,A,
2025/03/20,OPF,ASOS,FL,MIAMI,US,,N,25.0,54.0,26.7,N,25.90741666,80.0,16.0,41.6,W,-80.27822222,8.0,S,305-681-4063,,3339.0,A,
2025/03/20,OPL,AWOS-3PT,LA,OPELOUSAS,US,,N,30.0,33.0,51.3594,N,30.5642665,92.0,6.0,7.511,W,-92.10208638,67.2,S,337-948-8560,,7691.0,A,
2025/03/20,OPN,AWOS-3,GA,THOMASTON,US,1995/10/27,N,32.0,57.0,18.0092,N,32.95500255,84.0,15.0,50.7103,W,-84.26408619,797.7,E,706-646-4123,,4047.0,A,
2025/03/20,OQN,AWOS-3T,PA,WEST CHESTER,US,2006/09/27,N,39.0,59.0,20.0977,N,39.98891602,75.0,34.0,48.9759,W,-75.58027108,457.0,S,(610) 692-6190,,21730.0,A,
2025/03/20,OQU,AWOS-3PT,RI,NORTH KINGSTOWN,US,2024/05/23,N,41.0,35.0,39.0214,N,41.59417261,71.0,24.0,18.3576,W,-71.40509933,12.0,E,401-294-2197,,21990.0,A,
2025/03/20,ORB,AWOS-3,MN,ORR,US,1992/11/12,N,48.0,0.0,57.0,N,48.01583333,92.0,51.0,22.0,W,-92.85611111,,,218-757-3169,,10883.11,A,
2025/03/20,ORD,ASOS,IL,CHICAGO,US,1996/02/16,N,41.0,58.0,36.985,N,41.97694027,87.0,54.0,29.339,W,-87.90814972,680.0,E,773-462-0118,,4508.0,A,
2025/03/20,ORE,ASOS,MA,ORANGE,US,1995/05/26,N,42.0,34.0,12.0316,N,42.57000877,72.0,17.0,13.1536,W,-72.28698711,543.4,S,978-544-6774,,9187.0,A,
2025/03/20,ORF,ASOS,VA,NORFOLK,US,1996/03/05,N,36.0,53.0,13.4885,N,36.88708013,76.0,11.0,33.2327,W,-76.19256463,44.3,S,276-200-0952,,25905.0,A,
2025/03/20,ORG,AWOS-3,TX,ORANGE,US,,N,30.0,4.0,5.02,N,30.06806111,93.0,48.0,15.46,W,-93.80429444,10.0,E,409-670-9591,,24445.0,A,
2025/03/20,ORH,ASOS,MA,WORCESTER,US,1995/07/07,N,42.0,16.0,1.7,N,42.26713888,71.0,52.0,32.2,W,-71.87561111,1009.0,S,508-795-7546,,9462.0,A,
2025/03/20,ORK,AWOS-3PT,AR,NORTH LITTLE ROCK,US,2020/09/10,N,34.0,49.0,58.65,N,34.83295833,92.0,15.0,20.67,W,-92.25574166,537.0,,501-906-6529,,1118.0,A,
2025/03/20,ORL,ASOS,FL,ORLANDO,US,1998/06/10,N,28.0,32.0,43.662,N,28.54546166,81.0,19.0,58.548,W,-81.33293,112.6,E,407-658-6753,,3408.0,A,
2025/03/20,ORS,AWOS-3P,WA,EASTSOUND,US,2004/04/30,N,48.0,42.0,28.9882,N,48.70805227,122.0,54.0,32.8491,W,-122.90912475,21.9,,360-376-6045,,26190.0,A,
2025/03/20,ORT,ASOS,AK,NORTHWAY,US,,N,62.0,57.0,40.2,N,62.96116666,141.0,55.0,41.1,W,-141.92808333,1720.1,,907-778-2282,,50544.0,A,
2025/03/20,OSA,AWOS-3,TX,MOUNT PLEASANT,US,,N,33.0,5.0,36.9073,N,33.09358536,94.0,57.0,36.1448,W,-94.96004022,355.1,S,903-575-4027,,24387.03,A,
2025/03/20,OSC,AWOS-3,MI,OSCODA,US,1995/02/10,N,44.0,27.0,5.5,N,44.45152777,83.0,23.0,39.0,W,-83.39416666,633.1,E,989-739-1310,,10193.0,A,
2025/03/20,OSH,ASOS,WI,OSHKOSH,US,1996/04/29,N,43.0,58.0,0.7745,N,43.9668818,88.0,33.0,29.6114,W,-88.55822538,804.2,S,920-426-1644,,27469.0,A,
2025/03/20,OSU,ASOS,OH,COLUMBUS,US,,N,40.0,4.0,42.2566,N,40.07840461,83.0,4.0,41.8859,W,-83.07830163,903.9,S,614-451-2465,,17787.0,A,
2025/03/20,OTG,AWOS-3PT,MN,WORTHINGTON,US,1991/06/06,N,43.0,39.0,18.2,N,43.65505555,95.0,34.0,45.1,W,-95.57919444,1574.0,,507-376-9441,,11104.0,A,
2025/03/20,OTH,AWOS-3PT,OR,NORTH BEND,US,1990/07/06,N,43.0,25.0,1.0,N,43.41694444,124.0,14.0,49.3,W,-124.24702777,17.4,,541-756-0135,,19541.0,A,
2025/03/20,OTM,ASOS,IA,OTTUMWA,US,,N,41.0,6.0,3.0135,N,41.10083708,92.0,26.0,40.3192,W,-92.44453311,834.0,S,641-684-9164,,6258.0,A,
2025/03/20,OTZ,ASOS,AK,KOTZEBUE,US,1997/11/04,N,66.0,53.0,4.9,N,66.88469444,162.0,35.0,54.6,W,-162.5985,14.4,S,907-442-2279,,50429.0,A,
2025/03/20,OUL,AWOS-3P,AK,NELSON LAGOON,US,,N,56.0,0.0,27.13,N,56.00753611,161.0,9.0,37.322,W,-161.16036722,14.0,,907-989-2227,,50523.35,A,
2025/03/20,OUN,AWOS-3PT,OK,NORMAN,US,1989/08/14,N,35.0,14.0,36.93,N,35.24359166,97.0,28.0,16.74,W,-97.47131666,1184.0,E,405-325-7302,,19122.0,A,
2025/03/20,OVE,ASOS,CA,OROVILLE,US,,N,39.0,29.0,39.49,N,39.49430277,121.0,37.0,20.14,W,-121.62226111,183.0,E,530-533-5792,,1998.0,A,
2025/03/20,OVL,AWOS-3,MN,OLIVIA,US,2003/12/20,N,44.0,46.0,42.859,N,44.77857194,95.0,1.0,58.002,W,-95.03277833,1076.0,E,320-523-5924,,10880.31,A,
2025/03/20,OVO,AWOS-3,IN,NORTH VERNON,US,2005/07/28,N,39.0,2.0,44.292,N,39.04563666,85.0,36.0,19.188,W,-85.60533,758.0,E,812-346-5041,,5544.0,A,
2025/03/20,OVS,ASOS,WI,BOSCOBEL,US,,N,43.0,9.0,39.0667,N,43.16085186,90.0,40.0,25.3916,W,-90.67371988,672.8,S,608-375-2712,,27055.0,A,
2025/03/20,OWA,AWOS-3,MN,OWATONNA,US,1991/02/14,N,44.0,7.0,22.6265,N,44.1229518,93.0,15.0,31.7751,W,-93.25882641,1145.4,E,507-455-0642,,10890.0,A,
2025/03/20,OWB,AWOS-3PT,KY,OWENSBORO,US,2006/02/02,N,37.0,44.0,19.803,N,37.73883416,87.0,10.0,0.5828,W,-87.16682855,407.3,S,270-683-3228,,7308.1,A,(COMM_DECOMM_DATE) AWSS.
2025/03/20,OWD,ASOS,MA,NORWOOD,US,,N,42.0,11.0,25.9,N,42.19052777,71.0,10.0,22.6,W,-71.17294444,49.2,S,781-762-4314,,9180.0,A,
2025/03/20,OWI,AWOS-3PT,KS,OTTAWA,US,2016/03/31,N,38.0,32.0,27.31,N,38.54091944,95.0,15.0,15.21,W,-95.254225,958.0,S,785-242-2185,,6824.0,A,
2025/03/20,OWK,AWOS-AV,ME,NORRIDGEWOCK,US,2009/12/17,N,44.0,42.0,55.585,N,44.71544027,69.0,51.0,56.7315,W,-69.86575875,282.3,S,,,8167.0,A,
2025/03/20,OWP,AWOS-3T,OK,SAND SPRINGS,US,,N,36.0,10.0,31.0,N,36.17527777,96.0,9.0,6.0,W,-96.15166666,874.7,E,918-246-2635,,19202.1,A,
2025/03/20,OWX,AWOS-3,OH,OTTAWA,US,2006/02/21,N,41.0,2.0,2.8889,N,41.0341358,83.0,59.0,10.4765,W,-83.98624347,752.0,S,419-523-4151,,18365.01,A,
2025/03/20,OXB,ASOS,MD,OCEAN CITY,US,1999/09/01,N,38.0,18.0,32.89,N,38.30913611,75.0,7.0,24.15,W,-75.123375,11.1,S,410-213-1530,,8610.0,A,
2025/03/20,OXC,AWOS-3PT,CT,OXFORD,US,1989/09/07,N,41.0,28.0,26.91,N,41.47414166,73.0,8.0,7.22,W,-73.13533888,730.1,S,203-262-1190,,2870.3,A,
2025/03/20,OXD,AWOS-3PT,OH,OXFORD,US,2010/03/10,N,39.0,30.0,16.7192,N,39.50464422,84.0,47.0,1.5946,W,-84.78377627,1037.8,S,513-273-2032,,18369.0,A,
2025/03/20,OXI,AWOS-3,IN,KNOX,US,,N,41.0,19.0,39.1921,N,41.32755336,86.0,39.0,53.8905,W,-86.66496958,681.4,S,574-772-2041,,5406.1,A,
2025/03/20,OXR,ASOS,CA,OXNARD,US,1998/03/17,N,34.0,12.0,0.28,N,34.20007777,119.0,12.0,15.02,W,-119.20417222,36.0,,805-382-0569,,2001.0,A,
2025/03/20,OXV,AWOS-3,IA,KNOXVILLE,US,1993/02/17,N,41.0,17.0,56.0,N,41.29888888,93.0,6.0,50.0,W,-93.11388888,,,641-828-8406,,6083.3,A,
2025/03/20,OYE,AWOS-3,LA,SOUTH TIMBALIER BLK 52,US,2023/11/30,N,28.0,52.0,1.0,N,28.86694444,90.0,29.0,28.0,W,-90.49111111,98.0,E,281-560-2390,,,,
2025/03/20,OYM,AWOS-3P,PA,ST MARYS,US,1985/12/04,N,41.0,24.0,42.22,N,41.41172777,78.0,30.0,47.14,W,-78.51309444,1934.3,S,814-834-9416,,21393.0,A,
2025/03/20,OZA,AWOS-3PT,TX,OZONA,US,,N,30.0,43.0,52.0,N,30.73111111,101.0,12.0,12.0,W,-101.20333333,2381.0,,325-392-2051,,24455.1,A,
2025/03/20,OZS,AWOS-3PT,MO,CAMDENTON,US,,N,37.0,58.0,28.0,N,37.97444444,92.0,41.0,22.9,W,-92.68969444,1050.8,S,573-233-1004,,11586.6,A,
2025/03/20,OZW,AWOS-3,MI,HOWELL,US,1993/11/05,N,42.0,37.0,46.0,N,42.62944444,83.0,59.0,3.0,W,-83.98416666,,,517-546-4450,,9943.0,A,
2025/03/20,P03,AWOS-2,AZ,DOUGLAS,US,2023/11/30,N,31.0,22.0,10.0,N,31.36944444,109.0,41.0,24.0,W,-109.69,4131.0,E,520-417-4114,,670.2,A,
2025/03/20,P08,AWOS-3PT,AZ,COOLIDGE,US,2012/05/31,N,32.0,56.0,9.1405,N,32.93587236,111.0,25.0,36.8548,W,-111.42690411,1564.4,S,520-723-4920,,662.0,A,
2025/03/20,P13,AWOS-3,AZ,GLOBE,US,,N,33.0,21.0,14.689,N,33.35408027,110.0,40.0,2.5,W,-110.66736111,3260.8,E,928-475-5560,,694.0,A,
2025/03/20,P14,AWOS-3,AZ,HOLBROOK,US,,N,34.0,56.0,26.6,N,34.94072222,110.0,8.0,18.6,W,-110.1385,5261.8,,928-524-7839,,710.0,A,
2025/03/20,P20,AWOS-3PT,AZ,PARKER,US,,N,34.0,8.0,59.4,N,34.14983333,114.0,16.0,4.2,W,-114.26783333,458.4,,928-669-2160,,745.0,A,
2025/03/20,P33,AWOS-3PT,AZ,WILLCOX,US,2023/04/20,N,32.0,14.0,37.1,N,32.24363888,109.0,53.0,33.8,W,-109.89272222,4194.0,E,520-384-9221,,830.0,A,
2025/03/20,P52,AWOS-3,AZ,COTTONWOOD,US,,N,34.0,43.0,48.3641,N,34.73010113,112.0,2.0,11.1179,W,-112.03642163,3556.3,S,928-634-0916,,665.0,A,
2025/03/20,PAE,ASOS,WA,EVERETT,US,,N,47.0,55.0,23.7096,N,47.92325266,122.0,16.0,58.9759,W,-122.28304886,548.2,S,425-355-6192,,26210.0,A,
2025/03/20,PAH,ASOS,KY,PADUCAH,US,1995/08/03,N,37.0,3.0,37.035,N,37.0602875,88.0,46.0,22.65,W,-88.77295833,410.4,S,270-744-6719,,7312.0,A,
2025/03/20,PAN,AWOS-3PT,AZ,PAYSON,US,,N,34.0,15.0,18.4602,N,34.25512783,111.0,20.0,16.4323,W,-111.33789786,5161.8,S,928-472-4260,,747.1,A,
2025/03/20,PAQ,ASOS,AK,PALMER,US,,N,61.0,35.0,42.14,N,61.59503888,149.0,5.0,30.45,W,-149.09179166,223.0,E,907-746-6675,,50584.0,A,
2025/03/20,PBF,ASOS,AR,PINE BLUFF,US,,N,34.0,10.0,28.247,N,34.17451305,91.0,56.0,8.1752,W,-91.93560422,205.7,S,870-536-0228,,1142.0,A,
2025/03/20,PBG,ASOS,NY,PLATTSBURGH,US,,N,44.0,38.0,21.141,N,44.63920583,73.0,27.0,47.342,W,-73.46315055,166.0,E,518-324-5539,,15957.01,A,
2025/03/20,PBH,AWOS-3,WI,PHILLIPS,US,1992/03/18,N,45.0,42.0,31.8,N,45.70883333,90.0,24.0,9.0,W,-90.4025,1497.1,,715-339-4520,,27484.0,A,
2025/03/20,PBI,ASOS,FL,WEST PALM BEACH,US,1993/06/09,N,26.0,41.0,6.3716,N,26.68510322,80.0,5.0,57.0516,W,-80.099181,12.2,S,561-683-2548,,3555.0,A,
2025/03/20,PBV,ASOS,AK,ST GEORGE,US,1996/08/21,N,56.0,34.0,29.42,N,56.57483888,169.0,39.0,45.26,W,-169.66257222,103.0,E,907-859-2700,,50680.4,A,
2025/03/20,PBX,AWOS-3PT,KY,PIKEVILLE,US,1997/04/21,N,37.0,33.0,42.5212,N,37.56181144,82.0,33.0,59.1551,W,-82.56643197,1470.2,S,606-437-6701,,7337.1,A,
2025/03/20,PCD,AWOS-3PT,MO,PERRYVILLE,US,,N,37.0,52.0,7.2,N,37.86866666,89.0,51.0,43.7,W,-89.86213888,371.7,S,573-543-5390,,12005.0,A,
2025/03/20,PCM,AWOS-3,FL,PLANT CITY,US,,N,28.0,0.0,4.5457,N,28.00126269,82.0,9.0,33.5456,W,-82.15931822,138.9,S,813-764-8259,,3446.0,A,
2025/03/20,PCW,AWOS-3,OH,PORT CLINTON,US,1997/05/23,N,41.0,31.0,7.6525,N,41.51879236,82.0,52.0,9.0301,W,-82.86917502,585.6,S,419-734-9955,,18411.0,A,
2025/03/20,PCZ,AWOS-3,WI,WAUPACA,US,,N,44.0,19.0,59.7,N,44.33325,89.0,1.0,11.2,W,-89.01977777,840.2,S,920-867-2407,,27664.0,A,
2025/03/20,PDC,AWOS-3,WI,PRAIRIE DU CHIEN,US,,N,43.0,1.0,9.427,N,43.01928527,91.0,7.0,25.438,W,-91.12373277,660.3,,608-326-9122,,27505.0,A,
2025/03/20,PDK,ASOS,GA,ATLANTA,US,1998/09/17,N,33.0,52.0,42.1625,N,33.87837847,84.0,17.0,52.8332,W,-84.29800922,979.2,S,770-457-1691,,3643.0,A,
2025/03/20,PDT,ASOS,OR,PENDLETON,US,1995/06/01,N,45.0,41.0,42.2,N,45.69505555,118.0,50.0,29.2,W,-118.84144444,1496.9,,458-212-2168,,19562.0,A,
2025/03/20,PDX,ASOS,OR,PORTLAND,US,1995/11/03,N,45.0,35.0,19.3519,N,45.58870886,122.0,35.0,48.7299,W,-122.59686941,30.8,,458-212-2405,,19571.0,A,
2025/03/20,PEA,AWOS-3,IA,PELLA,US,,N,41.0,23.0,56.12,N,41.39892222,92.0,56.0,35.21,W,-92.94311388,868.0,S,641-628-3459,,6271.1,A,
2025/03/20,PEO,ASOS,NY,PENN YAN,US,1998/01/28,N,42.0,38.0,38.6569,N,42.64407136,77.0,3.0,10.2887,W,-77.05285797,875.4,S,315-536-4102,,15932.0,A,
2025/03/20,PEQ,AWOS-3,TX,PECOS,US,,N,31.0,22.0,56.6,N,31.38238888,103.0,30.0,38.6,W,-103.51072222,2613.1,S,432-445-3867,,24494.0,A,
2025/03/20,PEV,AWOS-3P,AK,PERRYVILLE,US,2022/11/03,N,55.0,54.0,34.4,N,55.90955555,159.0,9.0,34.3,W,-159.15952777,51.0,E,907-269-2843,,50588.61,A,
2025/03/20,PEX,AWOS-3PT,MN,PAYNESVILLE,US,2005/08/16,N,45.0,22.0,19.4287,N,45.37206352,94.0,44.0,41.0147,W,-94.7447263,1182.7,E,320-243-4538,,10899.0,A,
2025/03/20,PEZ,AWOS-3,TX,PLEASANTON,US,,N,28.0,57.0,21.8736,N,28.956076,98.0,31.0,6.2031,W,-98.51838975,410.8,S,830-569-5749,,24525.11,A,
2025/03/20,PGA,ASOS,AZ,PAGE,US,1997/03/28,N,36.0,55.0,16.1282,N,36.92114672,111.0,26.0,55.4363,W,-111.4487323,4292.6,S,928-645-1228,,742.2,A,
2025/03/20,PGD,ASOS,FL,PUNTA GORDA,US,1996/09/24,N,26.0,55.0,6.4554,N,26.91845983,81.0,59.0,38.1972,W,-81.99394366,20.3,S,941-639-0076,,3455.0,A,
2025/03/20,PGV,AWOS-3,NC,GREENVILLE,US,1990/08/09,N,35.0,38.0,14.6952,N,35.63741533,77.0,23.0,6.2128,W,-77.38505911,20.5,,252-758-6485,,16761.0,A,
2025/03/20,PHD,ASOS,OH,NEW PHILADELPHIA,US,1998/01/23,N,40.0,28.0,13.2218,N,40.47033938,81.0,25.0,18.3808,W,-81.42177244,891.9,S,330-339-1125,,18298.0,A,
2025/03/20,PHF,ASOS,VA,NEWPORT NEWS,US,2000/12/13,N,37.0,7.0,54.8,N,37.13188888,76.0,29.0,34.7,W,-76.49297222,42.2,S,757-874-3682,,25897.0,A,
2025/03/20,PHG,AWOS-3PT,KS,PHILLIPSBURG,US,,N,39.0,44.0,4.11,N,39.734475,99.0,19.0,5.42,W,-99.31817222,1903.0,S,785-543-8960,,6841.0,A,
2025/03/20,PHL,ASOS,PA,PHILADELPHIA,US,1995/12/06,N,39.0,52.0,20.098,N,39.87224944,75.0,14.0,27.117,W,-75.24086583,36.1,S,215-492-9617,,21217.0,A,
2025/03/20,PHN,AWOS-3,MI,PORT HURON,US,1993/11/22,N,42.0,54.0,36.9882,N,42.9102745,82.0,31.0,59.4294,W,-82.53317483,639.1,S,810-364-7787,,10235.1,A,
2025/03/20,PHO,AWOS-3P,AK,POINT HOPE,US,1989/10/17,N,68.0,20.0,39.93,N,68.344425,166.0,47.0,59.63,W,-166.79989722,18.7,E,907-368-2128,,50601.0,A,
2025/03/20,PHP,ASOS,SD,PHILIP,US,1998/06/29,N,44.0,2.0,55.4303,N,44.04873063,101.0,35.0,55.8257,W,-101.59884047,2209.2,S,605-206-3001,,22759.0,A,
2025/03/20,PHT,AWOS-3,TN,PARIS,US,1990/11/06,N,36.0,20.0,9.4,N,36.33594444,88.0,23.0,4.0,W,-88.38444444,580.2,E,731-644-0451,,23146.0,A,
2025/03/20,PHX,ASOS,AZ,PHOENIX,US,1994/03/04,N,33.0,25.0,40.1606,N,33.42782238,112.0,0.0,13.1305,W,-112.00364736,1120.3,S,602-231-8557,,754.0,A,
2025/03/20,PIA,ASOS,IL,PEORIA,US,1995/10/03,N,40.0,39.0,51.1,N,40.66419444,89.0,41.0,35.7,W,-89.69325,660.7,E,309-322-3740,,4938.0,A,
2025/03/20,PIB,AWOS-3PT,MS,HATTIESBURG-LAUREL,US,,N,31.0,28.0,1.7,N,31.46713888,89.0,20.0,13.4,W,-89.33705555,297.6,S,601-584-6701,,11255.1,A,
2025/03/20,PIE,ASOS,FL,ST PETERSBURG-CLEARWATER,US,1998/10/27,N,27.0,54.0,45.3128,N,27.91258688,82.0,41.0,7.9646,W,-82.68554572,4.9,S,727-502-6385,,3475.0,A,
2025/03/20,PIH,ASOS,ID,POCATELLO,US,1996/03/01,N,42.0,54.0,35.3,N,42.90980555,112.0,35.0,45.3,W,-112.59591666,4452.0,S,208-235-1287,,4288.0,A,
2025/03/20,PIL,ASOS,TX,PORT ISABEL,US,,N,26.0,9.0,58.3,N,26.16619444,97.0,20.0,45.2,W,-97.34588888,18.6,E,956-233-1954,,24537.0,A,
2025/03/20,PIM,AWOS-3PT,GA,PINE MOUNTAIN,US,2015/09/11,N,32.0,50.0,31.463,N,32.84207305,84.0,52.0,35.568,W,-84.87654666,893.5,E,706-663-2081,,3958.26,A,
2025/03/20,PIR,ASOS,SD,PIERRE,US,,N,44.0,22.0,54.996,N,44.38194333,100.0,17.0,11.0155,W,-100.28639319,1719.9,S,605-224-6087,,22762.0,A,
2025/03/20,PIT,ASOS,PA,PITTSBURGH,US,1996/07/11,N,40.0,28.0,53.0043,N,40.48139008,80.0,12.0,29.8958,W,-80.20830438,1112.0,S,215-798-0218,,21252.0,A,
2025/03/20,PIZ,AWOS-3P,AK,POINT LAY,US,,N,69.0,43.0,58.35,N,69.732875,163.0,0.0,19.23,W,-163.00534166,25.0,,907-833-3112,,50601.3,A,
2025/03/20,PJC,AWOS-3PT,PA,ZELIENOPLE,US,2006/09/11,N,40.0,48.0,3.5,N,40.80097222,80.0,9.0,44.6,W,-80.16238888,897.8,S,724-452-5304,,21845.0,A,
2025/03/20,PKB,ASOS,WV,PARKERSBURG,US,2000/11/08,N,39.0,20.0,22.0121,N,39.3394478,81.0,26.0,37.6962,W,-81.4438045,805.4,S,304-464-1001,,26820.0,A,
2025/03/20,PKD,ASOS,MN,PARK RAPIDS,US,1995/07/17,N,46.0,54.0,4.3337,N,46.9012038,95.0,4.0,23.1825,W,-95.07310625,1444.5,E,218-732-0920,,10894.0,A,
2025/03/20,PKV,AWOS-3,TX,PORT LAVACA,US,,N,28.0,39.0,11.9,N,28.65330555,96.0,40.0,57.8,W,-96.68272222,32.0,S,361-552-3060,,24542.2,A,
2025/03/20,PLD,AWOS-3,IN,PORTLAND,US,,N,40.0,27.0,5.463,N,40.4515175,84.0,59.0,30.184,W,-84.99171777,925.3,E,260-726-7882,,5590.0,A,
2025/03/20,PLN,ASOS,MI,PELLSTON,US,2000/08/24,N,45.0,34.0,15.3,N,45.57091666,84.0,47.0,48.2,W,-84.79672222,720.6,E,231-539-7700,,10218.0,A,
2025/03/20,PLR,AWOS-3P,AL,PELL CITY,US,2008/02/28,N,33.0,33.0,38.8502,N,33.56079172,86.0,14.0,46.7771,W,-86.24632697,484.7,S,(205) 884-4359,,480.6,A,
2025/03/20,PLU,AWOS-3,WA,PUYALLUP,US,2006/11/03,N,47.0,6.0,1.7,N,47.10047222,122.0,17.0,6.9,W,-122.28525,535.0,,253-848-2748,,26374.1,A,
2025/03/20,PMD,ASOS,CA,PALMDALE,US,1998/04/17,N,34.0,37.0,46.03,N,34.62945277,118.0,4.0,59.12,W,-118.08308888,2512.0,E,661-272-3798,,2013.0,A,
2025/03/20,PMH,AWOS-3,OH,PORTSMOUTH,US,1991/12/16,N,38.0,50.0,25.698,N,38.84047166,82.0,50.0,50.314,W,-82.84730944,663.4,E,740-820-2500,,18415.0,A,
2025/03/20,PMP,ASOS,FL,POMPANO BEACH,US,1998/03/17,N,26.0,14.0,46.7016,N,26.246306,80.0,6.0,40.645,W,-80.11129027,14.7,S,954-783-3720,,3451.0,A,
2025/03/20,PMU,AWOS-3PT,MS,BATESVILLE,US,,N,34.0,21.0,44.154,N,34.362265,89.0,53.0,32.6142,W,-89.89239283,221.1,S,662-563-6267,,11135.1,A,
2025/03/20,PMV,AWOS-3,NE,PLATTSMOUTH,US,,N,40.0,56.0,54.13,N,40.94836944,95.0,55.0,2.475,W,-95.91735416,1204.4,,402-298-7524,,12889.2,A,
2025/03/20,PNA,AWOS-3,WY,PINEDALE,US,,N,42.0,47.0,50.6,N,42.79738888,109.0,48.0,39.7,W,-109.81102777,7096.2,S,307-367-6425,,27867.0,A,
2025/03/20,PNC,ASOS,OK,PONCA CITY,US,,N,36.0,43.0,54.9,N,36.73191666,97.0,5.0,59.2,W,-97.09977777,1008.0,S,580-765-0049,,19166.0,A,
2025/03/20,PNE,ASOS,PA,PHILADELPHIA,US,1997/03/27,N,40.0,4.0,55.0,N,40.08194444,75.0,0.0,38.1,W,-75.01058333,119.9,S,215-897-9068,,21221.0,A,
2025/03/20,PNM,AWOS-3,MN,PRINCETON,US,1996/09/27,N,45.0,33.0,35.5,N,45.55986111,93.0,36.0,29.6,W,-93.60822222,979.8,E,763-389-0615,,10922.1,A,
2025/03/20,PNN,AWOS-AV,ME,PRINCETON,US,2009/12/17,N,45.0,12.0,1.2062,N,45.20033505,67.0,33.0,57.1682,W,-67.56588005,261.1,S,,,8224.0,A,
2025/03/20,PNP,AWOS-3P,AK,PILOT POINT,US,,N,57.0,34.0,49.37,N,57.58038055,157.0,34.0,19.045,W,-157.57195694,57.0,,907-797-2296,,50593.0,A,
2025/03/20,PNS,ASOS,FL,PENSACOLA,US,,N,30.0,28.0,24.332,N,30.47342555,87.0,11.0,11.804,W,-87.18661222,121.2,E,850-436-4799,,3435.0,A,
2025/03/20,PNT,AWOS-3,IL,PONTIAC,US,1998/03/04,N,40.0,55.0,28.0,N,40.92444444,88.0,37.0,26.2,W,-88.62394444,666.2,E,815-844-0923,,4952.0,A,
2025/03/20,PO1,AWOS-3PT,MT,POPLAR,US,,N,48.0,8.0,7.4035,N,48.13538986,105.0,9.0,47.9004,W,-105.16330566,2036.0,,406-448-2453,,12478.02,A,
2025/03/20,POC,AWOS-3PT,CA,LA VERNE,US,2012/08/20,N,34.0,5.0,34.89,N,34.093025,117.0,46.0,44.19,W,-117.77894166,1005.0,S,909-596-1523,,1757.0,A,
2025/03/20,POE,ASOS,LA,FORT JOHNSON,US,,N,31.0,2.0,41.4,N,31.04483333,93.0,11.0,30.0,W,-93.19166666,329.0,E,337-531-4100,,7520.0,A,WX OPR FULL SERVICE 1400-0600Z++;  WILL VARY WITH LCL MSN SKED.; ASOS FMQ-23: RWY 16
2025/03/20,POF,ASOS,MO,POPLAR BLUFF,US,,N,36.0,46.0,11.1316,N,36.76975877,90.0,19.0,20.6252,W,-90.32239588,327.6,S,573-776-1686,,12023.0,A,
2025/03/20,POR,ASOS,AK,PORTAGE GLACIER - PORTAGE VISITOR CENTER,US,,N,60.0,47.0,4.0,N,60.78444444,148.0,50.0,28.0,W,-148.84111111,,,907-783-2626,,,,TEST; STAND-ALONE FACILITY NOT ASSOCIATED WITH AN ARPT OR NAVAID.; ASOS ELEV 103 FT MSL.
