EFF_DATE,HP_NAME,HP_NO,STATE_CODE,COUNTRY_CODE,CHARTING_TYPE_DESC
2025/03/20,VOHBO WP*CA*K2,1,CA,US,IAP
2025/03/20,VOICE WP*CA*K2,1,CA,US,IAP
2025/03/20,VOJVI WP*MI*K5,1,MI,US,IAP
2025/03/20,VOKPE WP*WI*K5,1,WI,US,IAP
2025/03/20,VOLGA INT*SD*K3,1,SD,US,IAP
2025/03/20,VOLLE WP*CA*K2,1,CA,US,SPECIAL IAP
2025/03/20,VOLPE WP*CANADA*CY,1,,CA,STAR
2025/03/20,VOLTA WP*CA*K2,1,CA,US,IAP
2025/03/20,VOLTA WP*CA*K2,1,CA,US,MILITARY IAP
2025/03/20,VOLUNTEER VORTAC*TN,1,TN,US,IAP
2025/03/20,VOLUNTEER VORTAC*TN,2,TN,US,IAP
2025/03/20,VOLUNTEER VORTAC*TN,2,TN,US,MILITARY IAP
2025/03/20,VOLVY WP*GA*K7,1,GA,US,IAP
2025/03/20,VOMAC INT*CA*K2,2,CA,US,IAP
2025/03/20,VOMAC WP*CA*K2,1,CA,US,IAP
2025/03/20,VORPE WP*IN*K5,1,IN,US,IAP
2025/03/20,VORTX WP*AL*K7,1,AL,US,STAR
2025/03/20,VOSFY WP*MS*K7,1,MS,US,IAP
2025/03/20,VOSTK WP*KY*K5,1,KY,US,ENROUTE HIGH
2025/03/20,VOSUY INT*IL*K5,1,IL,US,IAP
2025/03/20,VOTAW INT*TX*K4,1,TX,US,CONTROLLER
2025/03/20,VOTAW INT*TX*K4,1,TX,US,ENROUTE LOW
2025/03/20,VOTUC WP*GA*K7,1,GA,US,IAP
2025/03/20,VOVRY INT*OK*K4,1,OK,US,IAP
2025/03/20,VOVUC WP*AK*PA,1,AK,US,SPECIAL IAP
2025/03/20,VOYUD INT*AL*K7,1,AL,US,IAP
2025/03/20,VUBCU WP*CO*K2,1,CO,US,IAP
2025/03/20,VUGBY WP*KS*K3,1,KS,US,IAP
2025/03/20,VULCAN VORTAC*AL,1,AL,US,IAP
2025/03/20,VULCAN VORTAC*AL,2,AL,US,IAP
2025/03/20,VULCAN VORTAC*AL,3,AL,US,IAP
2025/03/20,VULCE WP*TX*K4,1,TX,US,IAP
2025/03/20,VUNDY WP*IA*K3,1,IA,US,IAP
2025/03/20,VUNJU WP*WV*K6,1,WV,US,IAP
2025/03/20,VUNPY WP*MI*K5,1,MI,US,IAP
2025/03/20,VURHU WP*AR*K4,1,AR,US,IAP
2025/03/20,VUSQU WP*OK*K4,1,OK,US,IAP
2025/03/20,VUSRY WP*AL*K7,1,AL,US,IAP
2025/03/20,VUTOF WP*AK*PA,1,AK,US,IAP
2025/03/20,VUTOF WP*AK*PA,2,AK,US,IAP
2025/03/20,VUTUC WP*FL*K7,1,FL,US,IAP
2025/03/20,VUUDU WP*FL*K7,1,FL,US,STAR
2025/03/20,VUVKY WP*KS*K3,1,KS,US,IAP
2025/03/20,VUVUC WP*VA*K6,1,VA,US,IAP
2025/03/20,VUYUC INT*ND*K3,1,ND,US,IAP
2025/03/20,VUYUC WP*ND*K3,2,ND,US,IAP
2025/03/20,VUYUN WP*MN*K3,1,MN,US,IAP
2025/03/20,VUZID INT*MN*K3,1,MN,US,IAP
2025/03/20,VVETE WP*PA*K6,1,PA,US,SPECIAL IAP
2025/03/20,VVTEN WP*MI*K5,1,MI,US,IAP
2025/03/20,VYNAL WP*ME*K6,1,ME,US,SPECIAL IAP
2025/03/20,WAADE INT*TX*K4,1,TX,US,IAP
2025/03/20,WAADE INT*TX*K4,2,TX,US,MILITARY IAP
2025/03/20,WAAGR WP*UT*K2,1,UT,US,ENROUTE HIGH
2025/03/20,WAAGR WP*UT*K2,1,UT,US,ENROUTE LOW
2025/03/20,WAALK WP*NJ*K6,1,NJ,US,STAR
2025/03/20,WAANN WP*OH*K5,1,OH,US,IAP
2025/03/20,WABDU INT*OK*K4,1,OK,US,IAP
2025/03/20,WABEN WP*FL*K7,1,FL,US,IAP
2025/03/20,WABEP WP*PA*K6,1,PA,US,IAP
2025/03/20,WABEX WP*NE*K3,1,NE,US,IAP
2025/03/20,WABIG WP*OK*K4,1,OK,US,MILITARY IAP
2025/03/20,WABOL WP*TN*K7,1,TN,US,IAP
2025/03/20,WABOX WP*GU*PG,1,GU,US,IAP
2025/03/20,WABUS WP*NY*K6,1,NY,US,IAP
2025/03/20,WABVA INT*PA*K6,1,PA,US,IAP
2025/03/20,WABVI WP*TX*K4,1,TX,US,IAP
2025/03/20,WACO VORTAC*TX,1,TX,US,IAP
2025/03/20,WACO VORTAC*TX,2,TX,US,IAP
2025/03/20,WACO VORTAC*TX,3,TX,US,IAP
2025/03/20,WACON INT*DE*K6,1,DE,US,IAP
2025/03/20,WACOR INT*NY*K6,1,NY,US,ENROUTE LOW
2025/03/20,WACOR INT*NY*K6,1,NY,US,IAP
2025/03/20,WADAP WP*NC*K7,1,NC,US,IAP
2025/03/20,WADAS WP*FL*K7,1,FL,US,IAP
2025/03/20,WADDI INT*WV*K6,1,WV,US,IAP
2025/03/20,WADDS WP*NV*K2,1,NV,US,IAP
2025/03/20,WADDS WP*NV*K2,2,NV,US,IAP
2025/03/20,WADED WP*SC*K7,1,SC,US,IAP
2025/03/20,WADEL INT*NC*K7,1,NC,US,MILITARY IAP
2025/03/20,WADGA WP*ND*K3,1,ND,US,IAP
2025/03/20,WADIS WP*MS*K7,1,MS,US,IAP
2025/03/20,WADOD WP*OH*K5,1,OH,US,SPECIAL IAP
2025/03/20,WADPA WP*WA*K1,1,WA,US,IAP
2025/03/20,WADUG INT*NC*K7,1,NC,US,IAP
2025/03/20,WAFIT INT*VA*K6,1,VA,US,IAP
2025/03/20,WAFTS WP*SD*K3,1,SD,US,IAP
2025/03/20,WAGEN WP*AK*PA,1,AK,US,MILITARY IAP
2025/03/20,WAGER WP*CA*K2,1,CA,US,IAP
2025/03/20,WAGET WP*IL*K5,1,IL,US,IAP
2025/03/20,WAGGG WP*AR*K4,1,AR,US,IAP
2025/03/20,WAGID WP*WV*K6,1,WV,US,IAP
2025/03/20,WAGIT WP*MI*K5,1,MI,US,IAP
2025/03/20,WAGIX WP*KS*K3,1,KS,US,IAP
2025/03/20,WAGKY WP*AL*K7,1,AL,US,IAP
2025/03/20,WAGSE WP*IN*K5,1,IN,US,IAP
2025/03/20,WAGUS WP*GA*K7,1,GA,US,IAP
2025/03/20,WAGWU WP*NC*K7,1,NC,US,SPECIAL IAP
2025/03/20,WAHLO WP*TX*K4,1,TX,US,IAP
2025/03/20,WAHOO NDB*NE,1,NE,US,IAP
2025/03/20,WAIDE INT*MT*K1,1,MT,US,NOT REQUIRED
2025/03/20,WAIDE WP*MT*K1,2,MT,US,NOT REQUIRED
2025/03/20,WAIIT WP*TX*K4,1,TX,US,ENROUTE HIGH
2025/03/20,WAIIT WP*TX*K4,1,TX,US,ENROUTE LOW
2025/03/20,WAITT WP*TX*K4,1,TX,US,STAR
2025/03/20,WAIVS INT*MA*K6,1,MA,US,IAP
2025/03/20,WAIVS WP*MA*K6,2,MA,US,IAP
2025/03/20,WAJGU WP*TX*K4,1,TX,US,IAP
2025/03/20,WAKBI WP*MA*K6,1,MA,US,IAP
2025/03/20,WAKEFIELD NDB*VA,1,VA,US,IAP
2025/03/20,WAKEM INT*OH*K5,1,OH,US,STAR
2025/03/20,WAKIX WP*MT*K1,1,MT,US,IAP
2025/03/20,WAKMA WP*MI*K5,1,MI,US,IAP
2025/03/20,WAKNU WP*AK*PA,1,AK,US,IAP
2025/03/20,WAKOB WP*PA*K6,1,PA,US,IAP
2025/03/20,WAKOP WP*KS*K3,1,KS,US,IAP
2025/03/20,WAKOV INT*AK*PA,1,AK,US,MILITARY IAP
2025/03/20,WAKOV INT*AK*PA,3,AK,US,MILITARY IAP
2025/03/20,WAKOV WP*AK*PA,2,AK,US,MILITARY IAP
2025/03/20,WAKOV WP*AK*PA,4,AK,US,MILITARY IAP
2025/03/20,WAKOX WP*AK*PA,1,AK,US,IAP
2025/03/20,WAKPA WP*NE*K3,1,NE,US,IAP
2025/03/20,WAKRA INT*AK*PA,1,AK,US,SPECIAL IAP
2025/03/20,WAKVA WP*AL*K7,1,AL,US,IAP
2025/03/20,WALAG WP*IN*K5,1,IN,US,IAP
2025/03/20,WALCO WP*NY*K6,1,NY,US,IAP
2025/03/20,WALED WP*ID*K1,1,ID,US,IAP
2025/03/20,WALES WP*NY*K6,1,NY,US,IAP
2025/03/20,WALIG WP*GA*K7,1,GA,US,IAP
2025/03/20,WALIK INT*FL*K7,1,FL,US,NOT REQUIRED
2025/03/20,WALIL INT*ID*K1,1,ID,US,IAP
2025/03/20,WALIT WP*TX*K4,1,TX,US,IAP
2025/03/20,WALKS INT*MI*K5,1,MI,US,IAP
2025/03/20,WALLA WALLA VOR/DME*WA,1,WA,US,IAP
2025/03/20,WALLO INT*NC*K7,1,NC,US,IAP
2025/03/20,WALLU WP*RI*K6,1,RI,US,IAP
2025/03/20,WALLZ INT*MS*K7,1,MS,US,IAP
2025/03/20,WALNUT RIDGE VORTAC*AR,1,AR,US,IAP
2025/03/20,WALNUT RIDGE VORTAC*AR,2,AR,US,STAR
2025/03/20,WALOM WP*TX*K4,1,TX,US,IAP
2025/03/20,WALOX INT*VA*K6,1,VA,US,IAP
2025/03/20,WALPI WP*GA*K7,1,GA,US,IAP
2025/03/20,WALRU WP*WY*K1,1,WY,US,IAP
2025/03/20,WALRU WP*WY*K1,1,WY,US,SID
2025/03/20,WALST WP*TX*K4,1,TX,US,SPECIAL IAP
2025/03/20,WALTER HILL NDB*TN,1,TN,US,IAP
2025/03/20,WALTER HILL NDB*TN,2,TN,US,IAP
2025/03/20,WALTU WP*NY*K6,1,NY,US,IAP
2025/03/20,WALVI WP*OR*K1,1,OR,US,IAP
2025/03/20,WALVI WP*OR*K1,2,OR,US,NOT REQUIRED
2025/03/20,WAMAB INT*GU*PG,1,GU,US,MILITARY IAP
2025/03/20,WAMAK WP*WY*K1,1,WY,US,IAP
2025/03/20,WAMAX WP*OH*K5,1,OH,US,IAP
2025/03/20,WAMET WP*IA*K3,1,IA,US,IAP
2025/03/20,WAMPO WP*VA*K6,1,VA,US,IAP
2025/03/20,WAMUV WP*NY*K6,1,NY,US,IAP
2025/03/20,WANAX WP*TX*K4,1,TX,US,SPECIAL IAP
2025/03/20,WANDD WP*FL*K7,1,FL,US,STAR
2025/03/20,WANDO INT*SC*K7,2,SC,US,IAP
2025/03/20,WANDO INT*SC*K7,2,SC,US,MILITARY IAP
2025/03/20,WANDO WP*SC*K7,1,SC,US,NOT REQUIRED
2025/03/20,WANDY INT*KS*K3,1,KS,US,IAP
2025/03/20,WANUT WP*PA*K6,1,PA,US,IAP
2025/03/20,WANVA WP*NJ*K6,1,NJ,US,IAP
2025/03/20,WAPAB WP*IL*K5,1,IL,US,SPECIAL IAP
2025/03/20,WAPIR WP*SD*K3,1,SD,US,IAP
2025/03/20,WAPIX WP*IL*K5,1,IL,US,IAP
2025/03/20,WAPPL INT*TX*K4,1,TX,US,STAR
2025/03/20,WAPPL WP*TX*K4,2,TX,US,STAR
2025/03/20,WARAP WP*IA*K3,1,IA,US,IAP
2025/03/20,WARAV WP*TN*K7,1,TN,US,IAP
2025/03/20,WAREM WP*AZ*K2,1,AZ,US,MILITARY IAP
2025/03/20,WAREN WP*NY*K6,1,NY,US,IAP
2025/03/20,WARER WP*TX*K4,1,TX,US,SPECIAL IAP
2025/03/20,WARIC WP*MA*K6,1,MA,US,IAP
2025/03/20,WARIL WP*MN*K3,1,MN,US,IAP
2025/03/20,WARLY WP*AL*K7,1,AL,US,IAP
2025/03/20,WARMU WP*IN*K5,1,IN,US,IAP
2025/03/20,WARNT INT*CA*K2,1,CA,US,MILITARY IAP
2025/03/20,WARRN INT*CA*K2,1,CA,US,MILITARY IAP
2025/03/20,WARUV WP*NY*K6,1,NY,US,IAP
2025/03/20,WASATCH VORTAC*UT,1,UT,US,SID
2025/03/20,WASATCH VORTAC*UT,2,UT,US,SID
2025/03/20,WASCO INT*IL*K5,2,IL,US,IAP
2025/03/20,WASCO WP*IL*K5,1,IL,US,IAP
2025/03/20,WASED WP*TN*K7,1,TN,US,IAP
2025/03/20,WASIK WP*IN*K5,1,IN,US,IAP
2025/03/20,WASMO WP*KY*K5,1,KY,US,IAP
2025/03/20,WASOG WP*MI*K5,1,MI,US,IAP
2025/03/20,WASUR WP*PA*K6,1,PA,US,IAP
2025/03/20,WASWK WP*ND*K3,1,ND,US,IAP
2025/03/20,WATER INT*NV*K2,1,NV,US,MILITARY IAP
2025/03/20,WATERLOO VOR/DME*DE,1,DE,US,IAP
2025/03/20,WATERLOO VOR/DME*DE,2,DE,US,IAP
2025/03/20,WATERLOO VOR/DME*DE,3,DE,US,IAP
2025/03/20,WATERTOWN VORTAC*NY,1,NY,US,MILITARY IAP
2025/03/20,WATERTOWN VORTAC*NY,2,NY,US,MILITARY IAP
2025/03/20,WATERTOWN VORTAC*NY,3,NY,US,NOT REQUIRED
2025/03/20,WATERTOWN VORTAC*NY,4,NY,US,IAP
2025/03/20,WATERTOWN VORTAC*NY,5,NY,US,IAP
2025/03/20,WATES WP*FL*K7,1,FL,US,STAR
2025/03/20,WATEV WP*CA*K2,1,CA,US,STAR
2025/03/20,WATFO INT*TX*K4,1,TX,US,IAP
2025/03/20,WATFO INT*TX*K4,1,TX,US,MILITARY IAP
2025/03/20,WATFO INT*TX*K4,3,TX,US,IAP
2025/03/20,WATFO WP*TX*K4,2,TX,US,IAP
2025/03/20,WATGU WP*NM*K2,1,NM,US,IAP
2025/03/20,WATIG WP*OH*K5,1,OH,US,IAP
2025/03/20,WATJA WP*NJ*K6,1,NJ,US,STAR
2025/03/20,WATKN INT*CA*K2,1,CA,US,MILITARY IAP
2025/03/20,WATLE WP*AR*K4,1,AR,US,IAP
2025/03/20,WATNU WP*AK*PA,1,AK,US,IAP
2025/03/20,WATON LOM*WA,1,WA,US,IAP
2025/03/20,WATON LOM*WA,1,WA,US,SID
2025/03/20,WATON WP*WA*K1,2,WA,US,IAP
2025/03/20,WATSN WP*IN*K5,1,IN,US,STAR
2025/03/20,WATSY INT*WA*K1,1,WA,US,NOT REQUIRED
2025/03/20,WATTR INT*WA*K1,1,WA,US,IAP
2025/03/20,WATTR WP*WA*K1,2,WA,US,IAP
2025/03/20,WATTR WP*WA*K1,3,WA,US,IAP
2025/03/20,WATTY INT*IA*K3,1,IA,US,IAP
2025/03/20,WATTY WP*IA*K3,2,IA,US,IAP
2025/03/20,WATTZ WP*TN*K7,1,TN,US,IAP
2025/03/20,WATUG INT*AR*K4,1,AR,US,IAP
2025/03/20,WAUKE LOM*IL,1,IL,US,IAP
2025/03/20,WAVBO WP*NH*K6,1,NH,US,IAP
2025/03/20,WAVEL INT*IN*K5,1,IN,US,NOT REQUIRED
2025/03/20,WAVES WP*VA*K6,1,VA,US,STAR
2025/03/20,WAVEZ INT*LA*K4,1,LA,US,IAP
2025/03/20,"WAVKI WP*MICRONESIA, FED STATES OF*K2",1,,FM,IAP
2025/03/20,"WAVKI WP*MICRONESIA, FED STATES OF*K2",1,,FM,MILITARY IAP
2025/03/20,WAVNO WP*CO*K2,1,CO,US,IAP
2025/03/20,WAVON WP*RI*K6,1,RI,US,IAP
2025/03/20,WAVUK WP*IA*K3,1,IA,US,IAP
2025/03/20,WAVUX WP*OH*K5,1,OH,US,IAP
2025/03/20,WAWWO WP*MT*K1,1,MT,US,IAP
2025/03/20,WAXEN INT*MA*K6,1,MA,US,IAP
2025/03/20,WAXEN WP*MA*K6,2,MA,US,IAP
2025/03/20,WAXEV WP*IN*K5,1,IN,US,IAP
2025/03/20,WAYCROSS VORTAC*GA,1,GA,US,IAP
2025/03/20,WAYCROSS VORTAC*GA,2,GA,US,IAP
2025/03/20,WAYLN WP*TN*K7,1,TN,US,IAP
2025/03/20,WAYNE COUNTY NDB*IL,1,IL,US,IAP
2025/03/20,WAZOO INT*WA*K1,2,WA,US,IAP
2025/03/20,WAZOO WP*WA*K1,1,WA,US,IAP
2025/03/20,WAZOO WP*WA*K1,1,WA,US,SPECIAL IAP
2025/03/20,WDSTC WP*CA*K2,1,CA,US,IAP
2025/03/20,WEAKS INT*NC*K7,1,NC,US,NOT REQUIRED
2025/03/20,WEAKS INT*NC*K7,2,NC,US,NOT REQUIRED
2025/03/20,WEALL WP*NC*K7,1,NC,US,ENROUTE HIGH
2025/03/20,WEALL WP*NC*K7,1,NC,US,STAR
2025/03/20,WEARD INT*NY*K6,1,NY,US,ENROUTE LOW
2025/03/20,WEARS WP*IL*K5,1,IL,US,NOT REQUIRED
2025/03/20,WEBAB WP*OA*K,1,OA,US,STAR
2025/03/20,WEBBR WP*VA*K6,1,VA,US,IAP
2025/03/20,WEBBY INT*LA*K4,1,LA,US,IAP
2025/03/20,WEBIL WP*GA*K7,1,GA,US,IAP
2025/03/20,WEBIT WP*PA*K6,1,PA,US,MILITARY IAP
2025/03/20,WEBIX INT*DE*K6,1,DE,US,IAP
2025/03/20,WEBOB WP*ND*K3,1,ND,US,IAP
2025/03/20,WEBOX INT*TX*K4,1,TX,US,MILITARY IAP
2025/03/20,WEBOX INT*TX*K4,1,TX,US,MILITARY STAR
2025/03/20,WEBRR WP*CA*K2,1,CA,US,STAR
2025/03/20,WEBSTER LAKE VOR*IN,1,IN,US,IAP
2025/03/20,WEBUS WP*GA*K7,1,GA,US,IAP
2025/03/20,WEBUX WP*IN*K5,1,IN,US,IAP
2025/03/20,WEBVE INT*WA*K1,1,WA,US,IAP
2025/03/20,WEBVE WP*WA*K1,2,WA,US,IAP
2025/03/20,WEBVO WP*MT*K1,1,MT,US,IAP
2025/03/20,WEDAT WP*TX*K4,1,TX,US,IAP
2025/03/20,WEDAX WP*OK*K4,1,OK,US,IAP
2025/03/20,WEDBU WP*TX*K4,1,TX,US,IAP
2025/03/20,WEDEP WP*SC*K7,1,SC,US,IAP
2025/03/20,WEDET WP*AK*PA,1,AK,US,IAP
2025/03/20,WEDGO WP*MS*K7,1,MS,US,IAP
2025/03/20,WEDNU WP*MN*K3,1,MN,US,IAP
2025/03/20,WEDOM WP*FL*K7,1,FL,US,IAP
2025/03/20,WEDUL WP*MN*K3,1,MN,US,IAP
2025/03/20,WEDUR WP*AR*K4,1,AR,US,IAP
2025/03/20,WEDVO INT*KY*K5,2,KY,US,IAP
2025/03/20,WEDVO WP*KY*K5,1,KY,US,IAP
2025/03/20,WEEDD WP*CA*K2,1,CA,US,IAP
2025/03/20,WEEDU WP*VA*K6,1,VA,US,STAR
2025/03/20,WEEED WP*TX*K4,1,TX,US,STAR
2025/03/20,WEEEK WP*FL*K7,1,FL,US,STAR
2025/03/20,WEEGI WP*NC*K7,1,NC,US,SPECIAL IAP
2025/03/20,WEEKE WP*AK*PA,1,AK,US,IAP
2025/03/20,WEEKE WP*AK*PA,1,AK,US,SPECIAL IAP
2025/03/20,WEELD INT*OH*K5,1,OH,US,NOT REQUIRED
2025/03/20,WEEMS INT*GA*K7,1,GA,US,MILITARY IAP
2025/03/20,WEEVR WP*OH*K5,1,OH,US,ENROUTE HIGH
2025/03/20,WEEWA INT*AL*K7,1,AL,US,MILITARY IAP
2025/03/20,WEEWA INT*AL*K7,3,AL,US,MILITARY IAP
2025/03/20,WEEWA WP*AL*K7,2,AL,US,MILITARY IAP
2025/03/20,WEEWA WP*AL*K7,4,AL,US,MILITARY IAP
2025/03/20,WEEWA WP*AL*K7,5,AL,US,MILITARY IAP
2025/03/20,WEGAV WP*AR*K4,1,AR,US,IAP
2025/03/20,WEGDO INT*HI*PH,1,HI,US,MILITARY IAP
2025/03/20,WEGDO INT*HI*PH,2,HI,US,MILITARY IAP
2025/03/20,WEGDO INT*HI*PH,3,HI,US,MILITARY IAP
2025/03/20,WEGET INT*UT*K2,1,UT,US,IAP
2025/03/20,WEGET WP*UT*K2,2,UT,US,IAP
2025/03/20,WEGID WP*TX*K4,1,TX,US,IAP
2025/03/20,WEGLU WP*OH*K5,1,OH,US,IAP
2025/03/20,WEGOT INT*CT*K6,1,CT,US,ENROUTE LOW
2025/03/20,WEGOT WP*CT*K6,2,CT,US,IAP
2025/03/20,WEGRA WP*MS*K7,1,MS,US,IAP
2025/03/20,WEGTE WP*OK*K4,1,OK,US,IAP
2025/03/20,WEIRS INT*TX*K4,1,TX,US,STAR
2025/03/20,WEISS INT*PA*K6,1,PA,US,IAP
2025/03/20,WEKAR WP*IL*K5,1,IL,US,IAP
2025/03/20,WEKAS WP*NJ*K6,1,NJ,US,IAP
2025/03/20,WEKKS WP*MS*K7,1,MS,US,MILITARY IAP
2025/03/20,WEKLO WP*HI*PH,1,HI,US,IAP
2025/03/20,WEKPA INT*AL*K7,1,AL,US,MILITARY IAP
2025/03/20,WEKUM WP*AZ*K2,1,AZ,US,IAP
2025/03/20,WEKUM WP*AZ*K2,2,AZ,US,SPECIAL DP
2025/03/20,WEKUM WP*AZ*K2,2,AZ,US,SPECIAL IAP
2025/03/20,WELAS WP*MI*K5,1,MI,US,IAP
2025/03/20,WELCH INT*TX*K4,1,TX,US,NOT REQUIRED
2025/03/20,WELCH INT*TX*K4,2,TX,US,NOT REQUIRED
2025/03/20,WELDO INT*IN*K5,1,IN,US,ENROUTE LOW
2025/03/20,WELDS INT*CO*K2,2,CO,US,IAP
2025/03/20,WELDS WP*CO*K2,1,CO,US,IAP
2025/03/20,WELKI WP*MO*K3,1,MO,US,IAP
2025/03/20,WELKO WP*MI*K5,1,MI,US,IAP
2025/03/20,WELKS INT*BAHAMAS*MY,1,,BS,IAP
2025/03/20,WELKU INT*GU*PG,1,GU,US,MILITARY IAP
2025/03/20,WELOK WP*MN*K3,1,MN,US,IAP
2025/03/20,WELOS INT*MS*K7,1,MS,US,MILITARY IAP
2025/03/20,WELTS INT*MO*K3,1,MO,US,NOT REQUIRED
2025/03/20,WELTS WP*MO*K3,2,MO,US,STAR
2025/03/20,WELUG WP*ME*K6,1,ME,US,IAP
2025/03/20,WELUP WP*FL*K7,1,FL,US,IAP
2025/03/20,WELVI WP*MI*K5,1,MI,US,IAP
2025/03/20,WELVO WP*MN*K3,1,MN,US,IAP
2025/03/20,WEMDI WP*KS*K3,1,KS,US,IAP
2025/03/20,WEMEB WP*TX*K4,1,TX,US,IAP
2025/03/20,WEMSU WP*IA*K3,1,IA,US,IAP
2025/03/20,WENAN WP*OA*K,1,OA,US,STAR
2025/03/20,WENATCHEE VOR/DME*WA,1,WA,US,IAP
2025/03/20,WENATCHEE VOR/DME*WA,1,WA,US,SID
2025/03/20,WENDO WP*AL*K7,1,AL,US,IAP
2025/03/20,WENDS WP*DE*K6,1,DE,US,IAP
2025/03/20,WENEK WP*ND*K3,1,ND,US,IAP
2025/03/20,WENIB WP*MN*K3,1,MN,US,IAP
2025/03/20,WENOR WP*AZ*K2,1,AZ,US,NOT REQUIRED
2025/03/20,WENTA WP*LA*K4,1,LA,US,SPECIAL IAP
2025/03/20,WENUB WP*TN*K7,1,TN,US,IAP
2025/03/20,WENVI WP*MN*K3,1,MN,US,IAP
2025/03/20,WEPAT WP*FL*K7,1,FL,US,IAP
2025/03/20,WEPGU WP*HI*PH,1,HI,US,IAP
2025/03/20,WEPIP WP*MD*K6,1,MD,US,SPECIAL IAP
2025/03/20,WEPLO WP*CA*K2,1,CA,US,IAP
2025/03/20,WEPOP WP*PA*K6,1,PA,US,SPECIAL IAP
2025/03/20,WEPUS WP*TX*K4,1,TX,US,SPECIAL IAP
2025/03/20,WERAK INT*HI*PH,1,HI,US,IAP
2025/03/20,WERBU INT*IN*K5,1,IN,US,ENROUTE LOW
2025/03/20,WERBU INT*IN*K5,1,IN,US,IAP
2025/03/20,WERBU WP*IN*K5,2,IN,US,IAP
2025/03/20,WERDO WP*MI*K5,1,MI,US,IAP
2025/03/20,WERGO WP*FL*K7,1,FL,US,MILITARY IAP
2025/03/20,WERIV WP*VA*K6,1,VA,US,IAP
2025/03/20,WERKI WP*NY*K6,1,NY,US,IAP
2025/03/20,WEROK WP*MN*K3,1,MN,US,IAP
2025/03/20,WEROT WP*AK*PA,1,AK,US,IAP
2025/03/20,WEROV WP*TX*K4,1,TX,US,SPECIAL IAP
2025/03/20,WERTU WP*AL*K7,1,AL,US,IAP
2025/03/20,WERUL WP*MN*K3,1,MN,US,IAP
2025/03/20,WESBU WP*NC*K7,1,NC,US,IAP
2025/03/20,WESEN INT*PR*TJ,1,PR,US,IAP
2025/03/20,WESLO INT*TX*K4,1,TX,US,NOT REQUIRED
2025/03/20,WESLO INT*TX*K4,2,TX,US,NOT REQUIRED
2025/03/20,WESMA WP*FL*K7,1,FL,US,MILITARY IAP
2025/03/20,WESOT WP*LA*K4,1,LA,US,SPECIAL IAP
2025/03/20,WEST BEND VOR*WI,1,WI,US,NOT REQUIRED
2025/03/20,WEST BEND VOR*WI,2,WI,US,IAP
2025/03/20,WEST BEND VOR*WI,3,WI,US,IAP
2025/03/20,WEST BEND VOR*WI,4,WI,US,NOT REQUIRED
2025/03/20,WESTMINSTER VORTAC*MD,1,MD,US,IAP
2025/03/20,WESTMINSTER VORTAC*MD,2,MD,US,NOT REQUIRED
2025/03/20,WESTMINSTER VORTAC*MD,3,MD,US,IAP
2025/03/20,WESTMINSTER VORTAC*MD,4,MD,US,IAP
2025/03/20,WESTN WP*FL*K7,1,FL,US,STAR
2025/03/20,WESTOVER VORTAC*MA,1,MA,US,SPECIAL IAP
2025/03/20,WESTY INT*AR*K4,1,AR,US,IAP
2025/03/20,WESUS WP*MN*K3,1,MN,US,IAP
2025/03/20,WETAB WP*PA*K6,1,PA,US,IAP
2025/03/20,WETET INT*CA*K2,1,CA,US,MILITARY IAP
2025/03/20,WETEV WP*IL*K5,1,IL,US,IAP
2025/03/20,WETIG WP*MT*K1,1,MT,US,IAP
2025/03/20,WETIX INT*OK*K4,1,OK,US,IAP
2025/03/20,WETIX WP*OK*K4,2,OK,US,IAP
2025/03/20,WETMA WP*MI*K5,1,MI,US,NOT REQUIRED
2025/03/20,WETUM INT*AL*K7,1,AL,US,NOT REQUIRED
2025/03/20,WETUP WP*MD*K6,1,MD,US,SPECIAL IAP
2025/03/20,WETUT INT*MD*K6,1,MD,US,MILITARY IAP
2025/03/20,WETUT INT*MD*K6,2,MD,US,MILITARY IAP
2025/03/20,WETUT WP*MD*K6,3,MD,US,MILITARY IAP
2025/03/20,WETUT WP*MD*K6,4,MD,US,MILITARY IAP
2025/03/20,WETVO WP*GA*K7,1,GA,US,IAP
2025/03/20,WEVAV INT*OK*K4,1,OK,US,MILITARY IAP
2025/03/20,WEVBA WP*WI*K5,1,WI,US,IAP
2025/03/20,WEVEM WP*MO*K3,1,MO,US,IAP
2025/03/20,WEVER INT*FL*K7,1,FL,US,STAR
2025/03/20,WEVNU WP*MI*K5,1,MI,US,IAP
2025/03/20,WEVOB WP*GA*K7,1,GA,US,IAP
2025/03/20,WEVOR WP*KY*K5,1,KY,US,IAP
2025/03/20,WEVSO WP*MI*K5,1,MI,US,IAP
2025/03/20,WEXAL WP*MO*K3,1,MO,US,IAP
2025/03/20,WEXER INT*OH*K5,2,OH,US,IAP
2025/03/20,WEXER WP*OH*K5,1,OH,US,IAP
2025/03/20,WEXES WP*NC*K7,1,NC,US,IAP
2025/03/20,WEXIX WP*FL*K7,1,FL,US,IAP
2025/03/20,WEXJI WP*MO*K3,1,MO,US,IAP
2025/03/20,WEXNO WP*CT*K6,1,CT,US,IAP
2025/03/20,WEXOM WP*MO*K3,1,MO,US,IAP
2025/03/20,WEXOR LOM*MI,1,MI,US,IAP
2025/03/20,WEYKU WP*MS*K7,1,MS,US,IAP
2025/03/20,WEZUL WP*IN*K5,1,IN,US,SPECIAL IAP
